Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
PS306400	Granulomatous disease, chronic	neutrophil	2.5120564666527203	5	1
PS306400	Granulomatous disease, chronic	nk cell	-0.41691080062918395	5	0
PS306400	Granulomatous disease, chronic	plasma cell	-0.0633022298597848	5	0
PS306400	Granulomatous disease, chronic	plasmacytoid dendritic cell	0.49659834740458897	5	0
PS306400	Granulomatous disease, chronic	platelet	-0.352624536676598	5	0
PS306400	Granulomatous disease, chronic	regulatory t cell	-0.417132785038815	5	0
PS306400	Granulomatous disease, chronic	type i nk t cell	-0.39510481644140794	5	0
PS235200	Hemochromatosis	cd1c-positive myeloid dendritic cell	-0.377620633951651	2	0
PS235200	Hemochromatosis	cd4-positive, alpha-beta memory t cell	-0.29488051026237505	2	0
PS235200	Hemochromatosis	cd8-positive, alpha-beta memory t cell	-0.3050358726319845	2	0
PS235200	Hemochromatosis	cd8-positive, alpha-beta t cell	-0.29103374451376196	2	0
PS235200	Hemochromatosis	cd141-positive myeloid dendritic cell	-0.054183818968016	2	0
PS235200	Hemochromatosis	classical monocyte	0.311616973214381	2	0
PS235200	Hemochromatosis	endothelial cell	3.7524564692880995	2	1
PS235200	Hemochromatosis	erythrocyte	-0.377620633951651	2	0
PS235200	Hemochromatosis	hematopoietic stem cell	-0.2894891741145495	2	0
PS235200	Hemochromatosis	innate lymphoid cell	-0.07287064726415841	2	0
PS235200	Hemochromatosis	intermediate monocyte	-0.272318040820607	2	0
PS235200	Hemochromatosis	macrophage	1.5266787686165708	2	0
PS235200	Hemochromatosis	mature nk t cell	-0.305294998897407	2	0
PS235200	Hemochromatosis	memory b cell	-0.2721154593381135	2	0
PS235200	Hemochromatosis	naive b cell	-0.33618560514211454	2	0
PS235200	Hemochromatosis	naive thymus-derived cd4-positive, alpha-beta t cell	-0.2520320670572675	2	0
PS235200	Hemochromatosis	naive thymus-derived cd8-positive, alpha-beta t cell	-0.34040849852907196	2	0
PS235200	Hemochromatosis	neutrophil	-0.31681772206211	2	0
PS235200	Hemochromatosis	nk cell	-0.3241745632374645	2	0
PS235200	Hemochromatosis	plasma cell	-0.31464925734877447	2	0
PS235200	Hemochromatosis	plasmacytoid dendritic cell	-0.377620633951651	2	0
PS235200	Hemochromatosis	platelet	0.15628662578902	2	0
PS235200	Hemochromatosis	regulatory t cell	-0.37056207317034007	2	0
PS235200	Hemochromatosis	type i nk t cell	-0.20212488169500303	2	0
PS607765	Bile acid synthesis defect, congenital	cd1c-positive myeloid dendritic cell	-0.27429008731085996	3	0
PS607765	Bile acid synthesis defect, congenital	cd4-positive, alpha-beta memory t cell	-0.363331048551308	3	0
PS607765	Bile acid synthesis defect, congenital	cd8-positive, alpha-beta memory t cell	-0.335955625716997	3	0
PS607765	Bile acid synthesis defect, congenital	cd8-positive, alpha-beta t cell	-0.265707928660949	3	0
PS607765	Bile acid synthesis defect, congenital	cd141-positive myeloid dendritic cell	-0.265707928660949	3	0
PS607765	Bile acid synthesis defect, congenital	classical monocyte	0.0899530310085646	3	0
PS607765	Bile acid synthesis defect, congenital	endothelial cell	3.8588545054295404	3	1
PS607765	Bile acid synthesis defect, congenital	erythrocyte	-0.48040504714858395	3	0
PS607765	Bile acid synthesis defect, congenital	hematopoietic stem cell	1.00452545205241	3	0
PS607765	Bile acid synthesis defect, congenital	innate lymphoid cell	-0.053585667877119006	3	0
PS607765	Bile acid synthesis defect, congenital	intermediate monocyte	-0.265707928660949	3	0
PS607765	Bile acid synthesis defect, congenital	macrophage	-0.0862205860448691	3	0
PS607765	Bile acid synthesis defect, congenital	mature nk t cell	-0.265707928660949	3	0
PS607765	Bile acid synthesis defect, congenital	memory b cell	-0.41148575996634706	3	0
PS607765	Bile acid synthesis defect, congenital	naive b cell	-0.300018714105168	3	0
PS607765	Bile acid synthesis defect, congenital	naive thymus-derived cd4-positive, alpha-beta t cell	-0.26207207052270604	3	0
PS607765	Bile acid synthesis defect, congenital	naive thymus-derived cd8-positive, alpha-beta t cell	-0.239516169231725	3	0
PS607765	Bile acid synthesis defect, congenital	neutrophil	-0.25948735622658	3	0
PS607765	Bile acid synthesis defect, congenital	nk cell	-0.25644921658555897	3	0
PS607765	Bile acid synthesis defect, congenital	plasma cell	-0.31373632079288205	3	0
PS607765	Bile acid synthesis defect, congenital	plasmacytoid dendritic cell	-0.49881249590453497	3	0
PS607765	Bile acid synthesis defect, congenital	platelet	-0.348550823992209	3	0
PS607765	Bile acid synthesis defect, congenital	regulatory t cell	-0.265707928660949	3	0
PS607765	Bile acid synthesis defect, congenital	type i nk t cell	-0.265707928660949	3	0
235700	Hexokinase Deficiency Hemolytic Anemia	cd1c-positive myeloid dendritic cell	-0.5162268872085921	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	cd4-positive, alpha-beta memory t cell	-0.15002194240227	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	cd8-positive, alpha-beta memory t cell	-0.146916042123771	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	cd8-positive, alpha-beta t cell	-0.27687576356847404	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	cd141-positive myeloid dendritic cell	-0.544890266129185	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	classical monocyte	1.4491503124950302	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	endothelial cell	-0.701624816496661	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	erythrocyte	0.974463725547861	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	hematopoietic stem cell	-0.600449558336573	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	innate lymphoid cell	-0.39494262102361893	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	intermediate monocyte	0.893059043381454	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	macrophage	0.18068759204446902	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	mature nk t cell	-0.15836612049684698	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	memory b cell	-0.564903547036426	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	naive b cell	-0.9286347931058121	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	naive thymus-derived cd4-positive, alpha-beta t cell	-0.460666916080451	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	naive thymus-derived cd8-positive, alpha-beta t cell	-0.135851123631613	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	neutrophil	-0.374752866631335	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	nk cell	-0.273934935328196	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	plasma cell	-0.870380640905345	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	plasmacytoid dendritic cell	-0.6656288647612529	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	platelet	3.7956322514500602	1	1
235700	Hexokinase Deficiency Hemolytic Anemia	regulatory t cell	0.402851928364577	1	0
235700	Hexokinase Deficiency Hemolytic Anemia	type i nk t cell	0.0692228519829742	1	0
238600	Hyperlipoproteinemia, Type I	cd1c-positive myeloid dendritic cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	cd4-positive, alpha-beta memory t cell	-0.31494174453486307	1	0
238600	Hyperlipoproteinemia, Type I	cd8-positive, alpha-beta memory t cell	-0.347925410802477	1	0
238600	Hyperlipoproteinemia, Type I	cd8-positive, alpha-beta t cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	cd141-positive myeloid dendritic cell	0.172689587060211	1	0
238600	Hyperlipoproteinemia, Type I	classical monocyte	4.1140486256909	1	1
238600	Hyperlipoproteinemia, Type I	endothelial cell	-0.0039580374548213205	1	0
238600	Hyperlipoproteinemia, Type I	erythrocyte	-0.20518763445873	1	0
238600	Hyperlipoproteinemia, Type I	hematopoietic stem cell	-0.0754132612744973	1	0
238600	Hyperlipoproteinemia, Type I	innate lymphoid cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	intermediate monocyte	0.22940638438489802	1	0
238600	Hyperlipoproteinemia, Type I	macrophage	1.9243327935115502	1	0
238600	Hyperlipoproteinemia, Type I	mature nk t cell	-0.306055978547228	1	0
238600	Hyperlipoproteinemia, Type I	memory b cell	-0.34989750161021	1	0
238600	Hyperlipoproteinemia, Type I	naive b cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	naive thymus-derived cd4-positive, alpha-beta t cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	naive thymus-derived cd8-positive, alpha-beta t cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	neutrophil	-0.317691597157157	1	0
238600	Hyperlipoproteinemia, Type I	nk cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	plasma cell	-0.334441345714625	1	0
238600	Hyperlipoproteinemia, Type I	plasmacytoid dendritic cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	platelet	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	regulatory t cell	-0.38045135264481394	1	0
238600	Hyperlipoproteinemia, Type I	type i nk t cell	-0.38045135264481394	1	0
PS607594	Immunodeficiency, common variable	cd1c-positive myeloid dendritic cell	-0.22348001220113	3	0
PS607594	Immunodeficiency, common variable	cd4-positive, alpha-beta memory t cell	0.0791484273397485	3	0
PS607594	Immunodeficiency, common variable	cd8-positive, alpha-beta memory t cell	0.340883780207365	3	0
PS607594	Immunodeficiency, common variable	cd8-positive, alpha-beta t cell	0.903462852195991	3	0
PS607594	Immunodeficiency, common variable	cd141-positive myeloid dendritic cell	-0.518725710113486	3	0
PS607594	Immunodeficiency, common variable	classical monocyte	-0.5862680706976661	3	0
PS607594	Immunodeficiency, common variable	endothelial cell	-0.433755147725707	3	0
PS607594	Immunodeficiency, common variable	erythrocyte	-0.5941186266949681	3	0
PS607594	Immunodeficiency, common variable	hematopoietic stem cell	-0.43185628619523103	3	0
PS607594	Immunodeficiency, common variable	innate lymphoid cell	0.137806434530174	3	0
PS607594	Immunodeficiency, common variable	intermediate monocyte	-0.5941186266949681	3	0
PS607594	Immunodeficiency, common variable	macrophage	-0.5871763206441271	3	0
PS607594	Immunodeficiency, common variable	mature nk t cell	-0.0558297756648004	3	0
PS607594	Immunodeficiency, common variable	memory b cell	-0.34675457097880297	3	0
PS607594	Immunodeficiency, common variable	naive b cell	-0.0578482567312081	3	0
PS607594	Immunodeficiency, common variable	naive thymus-derived cd4-positive, alpha-beta t cell	0.10313180493794301	3	0
PS607594	Immunodeficiency, common variable	naive thymus-derived cd8-positive, alpha-beta t cell	0.0730741100953216	3	0
PS607594	Immunodeficiency, common variable	neutrophil	-0.584743457281804	3	0
PS607594	Immunodeficiency, common variable	nk cell	-0.410406072535156	3	0
PS607594	Immunodeficiency, common variable	plasma cell	-0.529199425559346	3	0
PS607594	Immunodeficiency, common variable	plasmacytoid dendritic cell	-0.527996822802585	3	0
PS607594	Immunodeficiency, common variable	platelet	-0.464487553289349	3	0
PS607594	Immunodeficiency, common variable	regulatory t cell	1.03610240495675	3	0
PS607594	Immunodeficiency, common variable	type i nk t cell	-0.40727790762875804	3	0
243605	Stromme Syndrome	cd1c-positive myeloid dendritic cell	-0.29312857439836	1	0
243605	Stromme Syndrome	cd4-positive, alpha-beta memory t cell	-0.410820931025252	1	0
243605	Stromme Syndrome	cd8-positive, alpha-beta memory t cell	-0.40282844360117803	1	0
243605	Stromme Syndrome	cd8-positive, alpha-beta t cell	4.417116776963001	1	1
243605	Stromme Syndrome	cd141-positive myeloid dendritic cell	-0.24723839243726603	1	0
243605	Stromme Syndrome	classical monocyte	-0.3987965485302071	1	0
243605	Stromme Syndrome	endothelial cell	-0.23096696796539898	1	0
243605	Stromme Syndrome	erythrocyte	0.9753642388046869	1	0
243605	Stromme Syndrome	hematopoietic stem cell	0.6354229266549339	1	0
243605	Stromme Syndrome	innate lymphoid cell	-0.326391323556904	1	0
243605	Stromme Syndrome	intermediate monocyte	0.0796957500684022	1	0
243605	Stromme Syndrome	macrophage	-0.337967508970932	1	0
243605	Stromme Syndrome	mature nk t cell	-0.317846636749545	1	0
243605	Stromme Syndrome	memory b cell	-0.396647277994818	1	0
243605	Stromme Syndrome	naive b cell	-0.416641612177486	1	0
243605	Stromme Syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	-0.392659950981642	1	0
243605	Stromme Syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	-0.306313297351258	1	0
243605	Stromme Syndrome	neutrophil	-0.421761568584811	1	0
243605	Stromme Syndrome	nk cell	-0.24766523406597898	1	0
243605	Stromme Syndrome	plasma cell	-0.0461527210423902	1	0
243605	Stromme Syndrome	plasmacytoid dendritic cell	-0.0267617160203029	1	0
243605	Stromme Syndrome	platelet	-0.320683052522424	1	0
243605	Stromme Syndrome	regulatory t cell	-0.158318373644513	1	0
243605	Stromme Syndrome	type i nk t cell	-0.40800956087036	1	0
248500	Mannosidosis, Alpha B, Lysosomal	cd1c-positive myeloid dendritic cell	0.641719034920258	1	0
248500	Mannosidosis, Alpha B, Lysosomal	cd4-positive, alpha-beta memory t cell	-0.168988650148318	1	0
248500	Mannosidosis, Alpha B, Lysosomal	cd8-positive, alpha-beta memory t cell	-0.0956010060493732	1	0
248500	Mannosidosis, Alpha B, Lysosomal	cd8-positive, alpha-beta t cell	-1.05176300541465	1	0
248500	Mannosidosis, Alpha B, Lysosomal	cd141-positive myeloid dendritic cell	0.38888867786668607	1	0
248500	Mannosidosis, Alpha B, Lysosomal	classical monocyte	1.1528739844420302	1	0
248500	Mannosidosis, Alpha B, Lysosomal	endothelial cell	-1.03618540041326	1	0
248500	Mannosidosis, Alpha B, Lysosomal	erythrocyte	-1.21139130688201	1	0
248500	Mannosidosis, Alpha B, Lysosomal	hematopoietic stem cell	-0.6059881290118361	1	0
248500	Mannosidosis, Alpha B, Lysosomal	innate lymphoid cell	-0.924477807917049	1	0
248500	Mannosidosis, Alpha B, Lysosomal	intermediate monocyte	-0.616225411734285	1	0
248500	Mannosidosis, Alpha B, Lysosomal	macrophage	1.30876189607943	1	0
248500	Mannosidosis, Alpha B, Lysosomal	mature nk t cell	-1.0031756881496001	1	0
248500	Mannosidosis, Alpha B, Lysosomal	memory b cell	0.525166887982824	1	0
248500	Mannosidosis, Alpha B, Lysosomal	naive b cell	-0.361326026644517	1	0
248500	Mannosidosis, Alpha B, Lysosomal	naive thymus-derived cd4-positive, alpha-beta t cell	-0.18889586809872602	1	0
248500	Mannosidosis, Alpha B, Lysosomal	naive thymus-derived cd8-positive, alpha-beta t cell	-0.737497352279453	1	0
248500	Mannosidosis, Alpha B, Lysosomal	neutrophil	-0.35221920560938	1	0
248500	Mannosidosis, Alpha B, Lysosomal	nk cell	-0.25831716226581103	1	0
248500	Mannosidosis, Alpha B, Lysosomal	plasma cell	0.332768723705914	1	0
248500	Mannosidosis, Alpha B, Lysosomal	plasmacytoid dendritic cell	3.1096636376015496	1	1
248500	Mannosidosis, Alpha B, Lysosomal	platelet	1.05431556376118	1	0
248500	Mannosidosis, Alpha B, Lysosomal	regulatory t cell	0.7659252438942992	1	0
248500	Mannosidosis, Alpha B, Lysosomal	type i nk t cell	-0.668031629635896	1	0
PS249000	Meckel syndrome	cd1c-positive myeloid dendritic cell	-0.8265174828473342	1	0
PS249000	Meckel syndrome	cd4-positive, alpha-beta memory t cell	0.122670475699822	1	0
PS249000	Meckel syndrome	cd8-positive, alpha-beta memory t cell	-0.0864803046012484	1	0
PS249000	Meckel syndrome	cd8-positive, alpha-beta t cell	0.26552280039317	1	0
PS249000	Meckel syndrome	cd141-positive myeloid dendritic cell	-0.49458726472255	1	0
PS249000	Meckel syndrome	classical monocyte	-0.513575232750863	1	0
PS249000	Meckel syndrome	endothelial cell	3.5796001284443904	1	1
PS249000	Meckel syndrome	erythrocyte	-1.0812229721334201	1	0
PS249000	Meckel syndrome	hematopoietic stem cell	0.305643759543854	1	0
PS249000	Meckel syndrome	innate lymphoid cell	0.847560253080779	1	0
PS249000	Meckel syndrome	intermediate monocyte	-0.44009874245820096	1	0
PS249000	Meckel syndrome	macrophage	-0.23190591036433603	1	0
PS249000	Meckel syndrome	mature nk t cell	1.16652266375716	1	0
PS249000	Meckel syndrome	memory b cell	-0.540011034171862	1	0
PS249000	Meckel syndrome	naive b cell	0.52917797734517	1	0
PS249000	Meckel syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	0.12007374548303999	1	0
PS249000	Meckel syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	0.8650938370409341	1	0
PS249000	Meckel syndrome	neutrophil	-0.9503167758669251	1	0
PS249000	Meckel syndrome	nk cell	-0.17557894739743804	1	0
PS249000	Meckel syndrome	plasma cell	-0.7927956163617641	1	0
PS249000	Meckel syndrome	plasmacytoid dendritic cell	-1.2685648982167401	1	0
PS249000	Meckel syndrome	platelet	-0.841979853983119	1	0
PS249000	Meckel syndrome	regulatory t cell	0.210978837833527	1	0
PS249000	Meckel syndrome	type i nk t cell	0.23079055725395198	1	0
249100	Familial Mediterranean Fever, Ar	cd1c-positive myeloid dendritic cell	-0.219765199153291	1	0
249100	Familial Mediterranean Fever, Ar	cd4-positive, alpha-beta memory t cell	-0.36980586423837697	1	0
249100	Familial Mediterranean Fever, Ar	cd8-positive, alpha-beta memory t cell	-0.395779793897645	1	0
249100	Familial Mediterranean Fever, Ar	cd8-positive, alpha-beta t cell	-0.446651662185904	1	0
249100	Familial Mediterranean Fever, Ar	cd141-positive myeloid dendritic cell	-0.174779126590587	1	0
249100	Familial Mediterranean Fever, Ar	classical monocyte	1.8320807547317401	1	0
249100	Familial Mediterranean Fever, Ar	endothelial cell	-0.35647557340374103	1	0
249100	Familial Mediterranean Fever, Ar	erythrocyte	-0.446651662185904	1	0
249100	Familial Mediterranean Fever, Ar	hematopoietic stem cell	-0.35283233228032296	1	0
249100	Familial Mediterranean Fever, Ar	innate lymphoid cell	-0.446651662185904	1	0
249100	Familial Mediterranean Fever, Ar	intermediate monocyte	0.900332755912482	1	0
249100	Familial Mediterranean Fever, Ar	macrophage	-0.0551607330892265	1	0
249100	Familial Mediterranean Fever, Ar	mature nk t cell	-0.40907495273578004	1	0
249100	Familial Mediterranean Fever, Ar	memory b cell	-0.39947525840859993	1	0
249100	Familial Mediterranean Fever, Ar	naive b cell	-0.434158564977945	1	0
249100	Familial Mediterranean Fever, Ar	naive thymus-derived cd4-positive, alpha-beta t cell	-0.42363537193443895	1	0
249100	Familial Mediterranean Fever, Ar	naive thymus-derived cd8-positive, alpha-beta t cell	-0.431486066251332	1	0
249100	Familial Mediterranean Fever, Ar	neutrophil	4.00910478733321	1	1
249100	Familial Mediterranean Fever, Ar	nk cell	-0.38885037069807	1	0
249100	Familial Mediterranean Fever, Ar	plasma cell	-0.37770678257653706	1	0
249100	Familial Mediterranean Fever, Ar	plasmacytoid dendritic cell	-0.0669231555057537	1	0
249100	Familial Mediterranean Fever, Ar	platelet	0.23108156729410897	1	0
249100	Familial Mediterranean Fever, Ar	regulatory t cell	-0.3969928124735329	1	0
249100	Familial Mediterranean Fever, Ar	type i nk t cell	-0.3797429204986571	1	0
PS603041	Mitochondrial DNA depletion syndrome	cd1c-positive myeloid dendritic cell	-1.15142663609874	1	0
PS603041	Mitochondrial DNA depletion syndrome	cd4-positive, alpha-beta memory t cell	-0.4717915123191889	1	0
PS603041	Mitochondrial DNA depletion syndrome	cd8-positive, alpha-beta memory t cell	0.131432289592721	1	0
PS603041	Mitochondrial DNA depletion syndrome	cd8-positive, alpha-beta t cell	2.4173697643049903	1	1
PS603041	Mitochondrial DNA depletion syndrome	cd141-positive myeloid dendritic cell	-0.116338854661426	1	0
PS603041	Mitochondrial DNA depletion syndrome	classical monocyte	-0.1196729856484	1	0
PS603041	Mitochondrial DNA depletion syndrome	endothelial cell	-0.8262868383652601	1	0
PS603041	Mitochondrial DNA depletion syndrome	erythrocyte	-2.31935227561179	1	0
PS603041	Mitochondrial DNA depletion syndrome	hematopoietic stem cell	0.433937405442019	1	0
PS603041	Mitochondrial DNA depletion syndrome	innate lymphoid cell	-0.6273410828407441	1	0
PS603041	Mitochondrial DNA depletion syndrome	intermediate monocyte	-0.536032492265386	1	0
PS603041	Mitochondrial DNA depletion syndrome	macrophage	-0.9071496407224642	1	0
PS603041	Mitochondrial DNA depletion syndrome	mature nk t cell	0.932183342213967	1	0
PS603041	Mitochondrial DNA depletion syndrome	memory b cell	-0.263957068772108	1	0
PS603041	Mitochondrial DNA depletion syndrome	naive b cell	0.133136749512104	1	0
PS603041	Mitochondrial DNA depletion syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	0.0561772232316307	1	0
PS603041	Mitochondrial DNA depletion syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	1.1877770915281298	1	0
PS603041	Mitochondrial DNA depletion syndrome	neutrophil	-1.4878128056178999	1	0
PS603041	Mitochondrial DNA depletion syndrome	nk cell	0.7705312791916329	1	0
PS603041	Mitochondrial DNA depletion syndrome	plasma cell	-0.0545639811260289	1	0
PS603041	Mitochondrial DNA depletion syndrome	plasmacytoid dendritic cell	0.7405491298858861	1	0
PS603041	Mitochondrial DNA depletion syndrome	platelet	1.27953977654179	1	0
PS603041	Mitochondrial DNA depletion syndrome	regulatory t cell	0.647579090249544	1	0
PS603041	Mitochondrial DNA depletion syndrome	type i nk t cell	0.15151303235502697	1	0
252500	Mucolipidosis Ii Alpha/beta	cd1c-positive myeloid dendritic cell	-0.5526532235038539	1	0
252500	Mucolipidosis Ii Alpha/beta	cd4-positive, alpha-beta memory t cell	-0.545334230452321	1	0
252500	Mucolipidosis Ii Alpha/beta	cd8-positive, alpha-beta memory t cell	0.21465964280428598	1	0
252500	Mucolipidosis Ii Alpha/beta	cd8-positive, alpha-beta t cell	-0.23907129427040197	1	0
252500	Mucolipidosis Ii Alpha/beta	cd141-positive myeloid dendritic cell	-0.498596059375443	1	0
252500	Mucolipidosis Ii Alpha/beta	classical monocyte	-0.274096352960761	1	0
252500	Mucolipidosis Ii Alpha/beta	endothelial cell	-0.5464076575064699	1	0
252500	Mucolipidosis Ii Alpha/beta	erythrocyte	-1.05698706580307	1	0
252500	Mucolipidosis Ii Alpha/beta	hematopoietic stem cell	-0.31624403885492797	1	0
252500	Mucolipidosis Ii Alpha/beta	innate lymphoid cell	-0.19108522118585103	1	0
252500	Mucolipidosis Ii Alpha/beta	intermediate monocyte	-0.6659304884327211	1	0
252500	Mucolipidosis Ii Alpha/beta	macrophage	0.187960551953002	1	0
252500	Mucolipidosis Ii Alpha/beta	mature nk t cell	0.8513241620935871	1	0
252500	Mucolipidosis Ii Alpha/beta	memory b cell	-0.290922038836128	1	0
252500	Mucolipidosis Ii Alpha/beta	naive b cell	0.775702309612012	1	0
252500	Mucolipidosis Ii Alpha/beta	naive thymus-derived cd4-positive, alpha-beta t cell	-0.482219451219901	1	0
252500	Mucolipidosis Ii Alpha/beta	naive thymus-derived cd8-positive, alpha-beta t cell	0.910735060978847	1	0
252500	Mucolipidosis Ii Alpha/beta	neutrophil	-0.9810057357278331	1	0
252500	Mucolipidosis Ii Alpha/beta	nk cell	3.4983989630705805	1	1
252500	Mucolipidosis Ii Alpha/beta	plasma cell	-0.158596504253556	1	0
252500	Mucolipidosis Ii Alpha/beta	plasmacytoid dendritic cell	-0.569071822564177	1	0
252500	Mucolipidosis Ii Alpha/beta	platelet	-0.658393584169657	1	0
252500	Mucolipidosis Ii Alpha/beta	regulatory t cell	-0.26007409075157	1	0
252500	Mucolipidosis Ii Alpha/beta	type i nk t cell	1.8479081693563202	1	0
PS607014	Mucopolysaccharidoses	cd1c-positive myeloid dendritic cell	0.050989668738351715	6	0
PS607014	Mucopolysaccharidoses	cd4-positive, alpha-beta memory t cell	-0.38288388274439	6	0
PS607014	Mucopolysaccharidoses	cd8-positive, alpha-beta memory t cell	-0.1501586346999384	6	0
PS607014	Mucopolysaccharidoses	cd8-positive, alpha-beta t cell	-0.9391768989018205	6	0
PS607014	Mucopolysaccharidoses	cd141-positive myeloid dendritic cell	0.710393854622346	6	0
PS607014	Mucopolysaccharidoses	classical monocyte	0.41783800511795294	6	0
PS607014	Mucopolysaccharidoses	endothelial cell	0.9908836123204314	6	0
PS607014	Mucopolysaccharidoses	erythrocyte	-1.055368546345005	6	0
PS607014	Mucopolysaccharidoses	hematopoietic stem cell	0.688912321817241	6	0
PS607014	Mucopolysaccharidoses	innate lymphoid cell	0.04243543042476029	6	0
PS607014	Mucopolysaccharidoses	intermediate monocyte	-0.7275334512321949	6	0
PS607014	Mucopolysaccharidoses	macrophage	1.3963126674309947	6	0
PS607014	Mucopolysaccharidoses	mature nk t cell	0.29356061746804296	6	0
PS607014	Mucopolysaccharidoses	memory b cell	-0.6308483140868165	6	0
PS607014	Mucopolysaccharidoses	naive b cell	-0.38860697599576255	6	0
PS607014	Mucopolysaccharidoses	naive thymus-derived cd4-positive, alpha-beta t cell	-0.37609149285733	6	0
PS607014	Mucopolysaccharidoses	naive thymus-derived cd8-positive, alpha-beta t cell	0.039456231295349975	6	0
PS607014	Mucopolysaccharidoses	neutrophil	-0.7679034306634505	6	0
PS607014	Mucopolysaccharidoses	nk cell	-0.019056248757094996	6	0
PS607014	Mucopolysaccharidoses	plasma cell	-0.026043440659706485	6	0
PS607014	Mucopolysaccharidoses	plasmacytoid dendritic cell	-0.22151792523281705	6	0
PS607014	Mucopolysaccharidoses	platelet	-0.8319918524801599	6	0
PS607014	Mucopolysaccharidoses	regulatory t cell	-0.26383953449747904	6	0
PS607014	Mucopolysaccharidoses	type i nk t cell	-0.23050971761440647	6	0
252940	Mucopolysaccharidosis Type Iiid	cd1c-positive myeloid dendritic cell	-0.504506825289623	1	0
252940	Mucopolysaccharidosis Type Iiid	cd4-positive, alpha-beta memory t cell	-0.541698973677855	1	0
252940	Mucopolysaccharidosis Type Iiid	cd8-positive, alpha-beta memory t cell	-0.47220766370180706	1	0
252940	Mucopolysaccharidosis Type Iiid	cd8-positive, alpha-beta t cell	-0.48722890982590994	1	0
252940	Mucopolysaccharidosis Type Iiid	cd141-positive myeloid dendritic cell	0.0971509064829887	1	0
252940	Mucopolysaccharidosis Type Iiid	classical monocyte	2.30655165240187	1	1
252940	Mucopolysaccharidosis Type Iiid	endothelial cell	0.688231444647406	1	0
252940	Mucopolysaccharidosis Type Iiid	erythrocyte	-0.753215171304802	1	0
252940	Mucopolysaccharidosis Type Iiid	hematopoietic stem cell	0.569176824610072	1	0
252940	Mucopolysaccharidosis Type Iiid	innate lymphoid cell	-0.664571892633196	1	0
252940	Mucopolysaccharidosis Type Iiid	intermediate monocyte	0.424391575075462	1	0
252940	Mucopolysaccharidosis Type Iiid	macrophage	2.8096924722543903	1	1
252940	Mucopolysaccharidosis Type Iiid	mature nk t cell	-0.461886208758497	1	0
252940	Mucopolysaccharidosis Type Iiid	memory b cell	-0.638850794831212	1	0
252940	Mucopolysaccharidosis Type Iiid	naive b cell	-0.663606037465387	1	0
252940	Mucopolysaccharidosis Type Iiid	naive thymus-derived cd4-positive, alpha-beta t cell	-0.662006258648401	1	0
252940	Mucopolysaccharidosis Type Iiid	naive thymus-derived cd8-positive, alpha-beta t cell	-0.41819083071613394	1	0
252940	Mucopolysaccharidosis Type Iiid	neutrophil	1.94311224271308	1	0
252940	Mucopolysaccharidosis Type Iiid	nk cell	-0.25085857603559303	1	0
252940	Mucopolysaccharidosis Type Iiid	plasma cell	-0.490618131049252	1	0
252940	Mucopolysaccharidosis Type Iiid	plasmacytoid dendritic cell	-0.608352572590917	1	0
252940	Mucopolysaccharidosis Type Iiid	platelet	-0.13758566715871698	1	0
