Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
230900	Gaucher Disease, Type Ii	classical monocyte	0.00617812025425029	1	0
230900	Gaucher Disease, Type Ii	club cell	-0.397813904460015	1	0
230900	Gaucher Disease, Type Ii	dendritic cell	0.00933575195841739	1	0
230900	Gaucher Disease, Type Ii	endothelial cell of artery	-0.247669012284571	1	0
230900	Gaucher Disease, Type Ii	endothelial cell of lymphatic vessel	3.1111552253029298	1	1
230900	Gaucher Disease, Type Ii	fibroblast	3.3559441162282204	1	1
230900	Gaucher Disease, Type Ii	intermediate monocyte	0.7187610542055841	1	0
230900	Gaucher Disease, Type Ii	lung ciliated cell	-0.256412190491742	1	0
230900	Gaucher Disease, Type Ii	lung microvascular endothelial cell	-0.3647842454648089	1	0
230900	Gaucher Disease, Type Ii	macrophage	0.553845540126797	1	0
230900	Gaucher Disease, Type Ii	mesothelial cell	-0.74792310203696	1	0
230900	Gaucher Disease, Type Ii	myofibroblast cell	2.5642916049018503	1	1
230900	Gaucher Disease, Type Ii	neutrophil	0.8695709720698	1	0
230900	Gaucher Disease, Type Ii	nk cell	-0.368075484275361	1	0
230900	Gaucher Disease, Type Ii	non-classical monocyte	0.150407095217126	1	0
230900	Gaucher Disease, Type Ii	pericyte cell	-0.170767236199245	1	0
230900	Gaucher Disease, Type Ii	plasma cell	-0.536137753438875	1	0
230900	Gaucher Disease, Type Ii	plasmacytoid dendritic cell	-0.74792310203696	1	0
230900	Gaucher Disease, Type Ii	pulmonary ionocyte	0.152484389565132	1	0
230900	Gaucher Disease, Type Ii	respiratory goblet cell	-0.385185661287769	1	0
230900	Gaucher Disease, Type Ii	respiratory mucous cell	-0.74792310203696	1	0
230900	Gaucher Disease, Type Ii	serous cell of epithelium of bronchus	-0.3942237850369821	1	0
230900	Gaucher Disease, Type Ii	smooth muscle cell	-0.74792310203696	1	0
230900	Gaucher Disease, Type Ii	type i pneumocyte	-0.39177149157478103	1	0
230900	Gaucher Disease, Type Ii	type ii pneumocyte	-0.42152006937708103	1	0
230900	Gaucher Disease, Type Ii	vascular associated smooth muscle cell	-0.74792310203696	1	0
230900	Gaucher Disease, Type Ii	vein endothelial cell	-0.43429451868190505	1	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	cd8-positive, alpha-beta t cell	0.540102919134812	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	cd4-positive, alpha-beta t cell	-0.44451909272895	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	adventitial cell	-0.0456421121745547	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	alveolar fibroblast	0.423694323738524	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	b cell	-0.9136956367679849	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	basal cell	0.130208512536771	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	basophil	-0.14190672574690302	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	bronchial smooth muscle cell	0.30798605465295004	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	bronchial vessel endothelial cell	-0.6284665119751851	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	capillary aerocyte	0.17060088405777102	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	capillary endothelial cell	-0.0342855183031927	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	classical monocyte	0.40383907784687295	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	club cell	-0.112109169567339	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	dendritic cell	-0.15189858108335902	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	endothelial cell of artery	0.610367964258869	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	endothelial cell of lymphatic vessel	0.8286209941019592	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	fibroblast	0.243585474790399	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	intermediate monocyte	0.21590882925816898	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	lung ciliated cell	-0.27864724847181105	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	lung microvascular endothelial cell	-0.597030404843549	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	macrophage	-0.141914746712797	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	mesothelial cell	1.00941982094167	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	myofibroblast cell	-0.682492769318402	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	neutrophil	-1.9169512060678797	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	nk cell	0.673740791464089	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	non-classical monocyte	-0.0127594438323035	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	pericyte cell	0.420837312519522	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	plasma cell	-0.8156667729566089	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	plasmacytoid dendritic cell	2.02493573224092	3	1
231680	Multiple Acyl-coa Dehydrogenase Deficiency	pulmonary ionocyte	1.3228211071502	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	respiratory goblet cell	-0.30991876211485403	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	respiratory mucous cell	-1.8952504727335302	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	serous cell of epithelium of bronchus	-1.41648788686189	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	smooth muscle cell	-0.336300498836665	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	type i pneumocyte	0.795537928398793	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	type ii pneumocyte	0.35881897098485105	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	vascular associated smooth muscle cell	0.346282736583506	3	0
231680	Multiple Acyl-coa Dehydrogenase Deficiency	vein endothelial cell	0.0406310113147519	3	0
232300	Glycogen Storage Disease Ii	cd8-positive, alpha-beta t cell	-0.546083742990451	1	0
232300	Glycogen Storage Disease Ii	cd4-positive, alpha-beta t cell	-0.641726495034943	1	0
232300	Glycogen Storage Disease Ii	adventitial cell	0.423956940364983	1	0
232300	Glycogen Storage Disease Ii	alveolar fibroblast	0.35907746898687803	1	0
232300	Glycogen Storage Disease Ii	b cell	-0.835302847406175	1	0
232300	Glycogen Storage Disease Ii	basal cell	-0.14993867564222302	1	0
232300	Glycogen Storage Disease Ii	basophil	-0.326890914757906	1	0
232300	Glycogen Storage Disease Ii	bronchial smooth muscle cell	-0.340518436180852	1	0
232300	Glycogen Storage Disease Ii	bronchial vessel endothelial cell	-0.5892891372337529	1	0
232300	Glycogen Storage Disease Ii	capillary aerocyte	-0.245736064398635	1	0
232300	Glycogen Storage Disease Ii	capillary endothelial cell	-0.22008795526789499	1	0
232300	Glycogen Storage Disease Ii	classical monocyte	1.39279185955821	1	0
232300	Glycogen Storage Disease Ii	club cell	-0.32163865001128	1	0
232300	Glycogen Storage Disease Ii	dendritic cell	0.37439232996376703	1	0
232300	Glycogen Storage Disease Ii	endothelial cell of artery	-0.10896099097392999	1	0
232300	Glycogen Storage Disease Ii	endothelial cell of lymphatic vessel	-0.82347875337735	1	0
232300	Glycogen Storage Disease Ii	fibroblast	-0.518240765974257	1	0
232300	Glycogen Storage Disease Ii	intermediate monocyte	1.68653675300576	1	0
232300	Glycogen Storage Disease Ii	lung ciliated cell	-0.464583256679577	1	0
232300	Glycogen Storage Disease Ii	lung microvascular endothelial cell	-0.31828085885547397	1	0
232300	Glycogen Storage Disease Ii	macrophage	4.06807828852589	1	1
232300	Glycogen Storage Disease Ii	mesothelial cell	0.513726765672502	1	0
232300	Glycogen Storage Disease Ii	myofibroblast cell	-0.550227496815698	1	0
232300	Glycogen Storage Disease Ii	neutrophil	-0.32971664867351896	1	0
232300	Glycogen Storage Disease Ii	nk cell	-0.60815926128178	1	0
232300	Glycogen Storage Disease Ii	non-classical monocyte	2.83523320163755	1	1
232300	Glycogen Storage Disease Ii	pericyte cell	-0.3851463553795221	1	0
232300	Glycogen Storage Disease Ii	plasma cell	-0.6607827619606039	1	0
232300	Glycogen Storage Disease Ii	plasmacytoid dendritic cell	-0.7119704210066641	1	0
232300	Glycogen Storage Disease Ii	pulmonary ionocyte	0.47694829509650605	1	0
232300	Glycogen Storage Disease Ii	respiratory goblet cell	-0.386078651856948	1	0
232300	Glycogen Storage Disease Ii	respiratory mucous cell	-0.274718080029056	1	0
232300	Glycogen Storage Disease Ii	serous cell of epithelium of bronchus	-0.0852562306733437	1	0
232300	Glycogen Storage Disease Ii	smooth muscle cell	-0.8650860249830401	1	0
232300	Glycogen Storage Disease Ii	type i pneumocyte	-0.12643233667733197	1	0
232300	Glycogen Storage Disease Ii	type ii pneumocyte	-0.47478510455476997	1	0
232300	Glycogen Storage Disease Ii	vascular associated smooth muscle cell	0.0892654018199302	1	0
232300	Glycogen Storage Disease Ii	vein endothelial cell	-0.31089038595499396	1	0
PS306400	Granulomatous disease, chronic	cd8-positive, alpha-beta t cell	-0.11216232632833793	6	0
PS306400	Granulomatous disease, chronic	cd4-positive, alpha-beta t cell	-0.014360729438947957	6	0
PS306400	Granulomatous disease, chronic	adventitial cell	-0.412369686840131	6	0
PS306400	Granulomatous disease, chronic	alveolar fibroblast	-0.391237626225319	6	0
PS306400	Granulomatous disease, chronic	b cell	0.24509527516656848	6	0
PS306400	Granulomatous disease, chronic	basal cell	-0.4143907078698855	6	0
PS306400	Granulomatous disease, chronic	basophil	-0.06801310921814975	6	0
PS306400	Granulomatous disease, chronic	bronchial smooth muscle cell	-0.4769016626548055	6	0
PS306400	Granulomatous disease, chronic	bronchial vessel endothelial cell	-0.44409573941471253	6	0
PS306400	Granulomatous disease, chronic	capillary aerocyte	-0.4377364557822635	6	0
PS306400	Granulomatous disease, chronic	capillary endothelial cell	-0.409252020921568	6	0
PS306400	Granulomatous disease, chronic	classical monocyte	1.0744872935983714	6	0
PS306400	Granulomatous disease, chronic	club cell	-0.44001658057303106	6	0
PS306400	Granulomatous disease, chronic	dendritic cell	0.6846664065145724	6	0
PS306400	Granulomatous disease, chronic	endothelial cell of artery	-0.3634070496129326	6	0
PS306400	Granulomatous disease, chronic	endothelial cell of lymphatic vessel	-0.45563398387148446	6	0
PS306400	Granulomatous disease, chronic	fibroblast	-0.44740174188598647	6	0
PS306400	Granulomatous disease, chronic	intermediate monocyte	1.163018172424395	6	0
PS306400	Granulomatous disease, chronic	lung ciliated cell	-0.408951293159916	6	0
PS306400	Granulomatous disease, chronic	lung microvascular endothelial cell	-0.4446768582884715	6	0
PS306400	Granulomatous disease, chronic	macrophage	1.3076827997712748	6	0
PS306400	Granulomatous disease, chronic	mesothelial cell	-0.2191923246558865	6	0
PS306400	Granulomatous disease, chronic	myofibroblast cell	-0.42874431625564646	6	0
PS306400	Granulomatous disease, chronic	neutrophil	2.7465357100426004	6	1
PS306400	Granulomatous disease, chronic	nk cell	-0.19669207880928952	6	0
PS306400	Granulomatous disease, chronic	non-classical monocyte	0.9416854922464024	6	0
PS306400	Granulomatous disease, chronic	pericyte cell	-0.400887000087082	6	0
PS306400	Granulomatous disease, chronic	plasma cell	-0.16564515235803104	6	0
PS306400	Granulomatous disease, chronic	plasmacytoid dendritic cell	1.1784110358370126	6	0
PS306400	Granulomatous disease, chronic	pulmonary ionocyte	-0.438008490504262	6	0
PS306400	Granulomatous disease, chronic	respiratory goblet cell	-0.3725461379581445	6	0
PS306400	Granulomatous disease, chronic	respiratory mucous cell	-0.5004328414197934	6	0
PS306400	Granulomatous disease, chronic	serous cell of epithelium of bronchus	-0.3930875267542915	6	0
PS306400	Granulomatous disease, chronic	smooth muscle cell	-0.5004328414197934	6	0
PS306400	Granulomatous disease, chronic	type i pneumocyte	-0.41159320169180746	6	0
PS306400	Granulomatous disease, chronic	type ii pneumocyte	-0.443031956084189	6	0
PS306400	Granulomatous disease, chronic	vascular associated smooth muscle cell	-0.334474182329252	6	0
PS306400	Granulomatous disease, chronic	vein endothelial cell	-0.40971936083033555	6	0
PS265450	Pulmonary venoocclusive disease	cd8-positive, alpha-beta t cell	-0.7169490184726954	2	0
PS265450	Pulmonary venoocclusive disease	cd4-positive, alpha-beta t cell	-0.8166342389909835	2	0
PS265450	Pulmonary venoocclusive disease	adventitial cell	0.046935185848718475	2	0
PS265450	Pulmonary venoocclusive disease	alveolar fibroblast	-0.36279095812665296	2	0
PS265450	Pulmonary venoocclusive disease	b cell	-0.5290126697407325	2	0
PS265450	Pulmonary venoocclusive disease	basal cell	-0.019190621039891997	2	0
PS265450	Pulmonary venoocclusive disease	basophil	-0.572990036161268	2	0
PS265450	Pulmonary venoocclusive disease	bronchial smooth muscle cell	0.40908636048922564	2	0
PS265450	Pulmonary venoocclusive disease	bronchial vessel endothelial cell	0.8744624851277645	2	0
PS265450	Pulmonary venoocclusive disease	capillary aerocyte	1.0132010343123705	2	0
PS265450	Pulmonary venoocclusive disease	capillary endothelial cell	1.691800582473466	2	0
PS265450	Pulmonary venoocclusive disease	classical monocyte	0.0020455633983335053	2	0
PS265450	Pulmonary venoocclusive disease	club cell	0.0014753678318369934	2	0
PS265450	Pulmonary venoocclusive disease	dendritic cell	0.536639276771218	2	0
PS265450	Pulmonary venoocclusive disease	endothelial cell of artery	2.0039904080714552	2	1
PS265450	Pulmonary venoocclusive disease	endothelial cell of lymphatic vessel	-0.2681729241959552	2	0
PS265450	Pulmonary venoocclusive disease	fibroblast	-0.012586605778768523	2	0
PS265450	Pulmonary venoocclusive disease	intermediate monocyte	0.247444124811735	2	0
PS265450	Pulmonary venoocclusive disease	lung ciliated cell	-0.368211729202212	2	0
PS265450	Pulmonary venoocclusive disease	lung microvascular endothelial cell	0.3905470748188935	2	0
PS265450	Pulmonary venoocclusive disease	macrophage	-0.27239964098337727	2	0
PS265450	Pulmonary venoocclusive disease	mesothelial cell	-0.9372897976692995	2	0
PS265450	Pulmonary venoocclusive disease	myofibroblast cell	-0.2255663610183645	2	0
PS265450	Pulmonary venoocclusive disease	neutrophil	-1.329714697902763	2	0
PS265450	Pulmonary venoocclusive disease	nk cell	-0.6866160472298185	2	0
PS265450	Pulmonary venoocclusive disease	non-classical monocyte	0.19073129873578895	2	0
PS265450	Pulmonary venoocclusive disease	pericyte cell	0.027778429635038487	2	0
PS265450	Pulmonary venoocclusive disease	plasma cell	0.6171622017695135	2	0
PS265450	Pulmonary venoocclusive disease	plasmacytoid dendritic cell	1.0767575654157846	2	0
PS265450	Pulmonary venoocclusive disease	pulmonary ionocyte	-0.1903802103277345	2	0
PS265450	Pulmonary venoocclusive disease	respiratory goblet cell	-0.2915095821361558	2	0
PS265450	Pulmonary venoocclusive disease	respiratory mucous cell	-0.8564846644655006	2	0
PS265450	Pulmonary venoocclusive disease	serous cell of epithelium of bronchus	-0.8619662619631705	2	0
PS265450	Pulmonary venoocclusive disease	smooth muscle cell	-0.49035558974893606	2	0
PS265450	Pulmonary venoocclusive disease	type i pneumocyte	-0.11157796718217605	2	0
PS265450	Pulmonary venoocclusive disease	type ii pneumocyte	-0.145097771277987	2	0
PS265450	Pulmonary venoocclusive disease	vascular associated smooth muscle cell	-0.3324362298641562	2	0
PS265450	Pulmonary venoocclusive disease	vein endothelial cell	1.2678766639674568	2	0
PS235200	Hemochromatosis	cd8-positive, alpha-beta t cell	-0.7257021714495715	2	0
PS235200	Hemochromatosis	cd4-positive, alpha-beta t cell	-0.7242938304524394	2	0
PS235200	Hemochromatosis	adventitial cell	-0.443002523642237	2	0
PS235200	Hemochromatosis	alveolar fibroblast	-0.20480897448248253	2	0
PS235200	Hemochromatosis	b cell	0.04116101598426297	2	0
PS235200	Hemochromatosis	basal cell	0.03245685424727701	2	0
PS235200	Hemochromatosis	basophil	-0.697182464229263	2	0
PS235200	Hemochromatosis	bronchial smooth muscle cell	-0.010132493157670897	2	0
PS235200	Hemochromatosis	bronchial vessel endothelial cell	0.479806083112349	2	0
PS235200	Hemochromatosis	capillary aerocyte	1.17439511866847	2	0
PS235200	Hemochromatosis	capillary endothelial cell	0.004665041940786499	2	0
PS235200	Hemochromatosis	classical monocyte	-0.3432849965610738	2	0
PS235200	Hemochromatosis	club cell	-0.1108093475944897	2	0
PS235200	Hemochromatosis	dendritic cell	0.08533305940524644	2	0
PS235200	Hemochromatosis	endothelial cell of artery	-0.34141531059919705	2	0
PS235200	Hemochromatosis	endothelial cell of lymphatic vessel	1.7490416273788838	2	0
PS235200	Hemochromatosis	fibroblast	1.322733948827305	2	0
PS235200	Hemochromatosis	intermediate monocyte	-0.4588086081776186	2	0
PS235200	Hemochromatosis	lung ciliated cell	-0.5496244467258795	2	0
PS235200	Hemochromatosis	lung microvascular endothelial cell	-0.0008480164026185011	2	0
PS235200	Hemochromatosis	macrophage	0.07759521410137854	2	0
PS235200	Hemochromatosis	mesothelial cell	-0.23061376282067494	2	0
PS235200	Hemochromatosis	myofibroblast cell	1.505950280894217	2	0
PS235200	Hemochromatosis	neutrophil	-0.8360442841658156	2	0
PS235200	Hemochromatosis	nk cell	-0.8368884292848531	2	0
PS235200	Hemochromatosis	non-classical monocyte	0.24056110963512356	2	0
PS235200	Hemochromatosis	pericyte cell	0.490659491074808	2	0
PS235200	Hemochromatosis	plasma cell	-0.7793592237478205	2	0
PS235200	Hemochromatosis	plasmacytoid dendritic cell	-0.9061278811212057	2	0
PS235200	Hemochromatosis	pulmonary ionocyte	-0.17501653731387756	2	0
PS235200	Hemochromatosis	respiratory goblet cell	-0.415434517258179	2	0
PS235200	Hemochromatosis	respiratory mucous cell	-0.9061278811212057	2	0
PS235200	Hemochromatosis	serous cell of epithelium of bronchus	-0.8675459542217451	2	0
PS235200	Hemochromatosis	smooth muscle cell	-0.704869038452671	2	0
PS235200	Hemochromatosis	type i pneumocyte	1.7528002671267702	2	0
PS235200	Hemochromatosis	type ii pneumocyte	1.6620680818935896	2	0
PS235200	Hemochromatosis	vascular associated smooth muscle cell	0.762820950344028	2	0
PS235200	Hemochromatosis	vein endothelial cell	-0.1141074516518875	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	cd8-positive, alpha-beta t cell	-0.4368133616459465	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	cd4-positive, alpha-beta t cell	-0.4586994556681705	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	adventitial cell	0.684502437901424	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	alveolar fibroblast	4.183818655477875	2	1
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	b cell	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	basal cell	-0.342289387272799	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	basophil	-0.467402278517305	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	bronchial smooth muscle cell	-0.042839252986470594	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	bronchial vessel endothelial cell	0.1871680127985335	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	capillary aerocyte	0.8990853279314526	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	capillary endothelial cell	1.2498514797819689	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	classical monocyte	-0.4478146933553905	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	club cell	-0.4071945731271655	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	dendritic cell	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	endothelial cell of artery	1.056313675578292	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	endothelial cell of lymphatic vessel	-0.43777989782314897	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	fibroblast	0.9220743199530305	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	intermediate monocyte	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	lung ciliated cell	-0.4113711190084895	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	lung microvascular endothelial cell	0.13711296860383654	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	macrophage	-0.46005416058064047	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	mesothelial cell	-0.09822671399790249	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	myofibroblast cell	0.5434411903110086	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	neutrophil	-0.3905390799667055	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	nk cell	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	non-classical monocyte	-0.4465110058514265	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	pericyte cell	-0.3796630954790915	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	plasma cell	-0.45318926488120354	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	plasmacytoid dendritic cell	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	pulmonary ionocyte	-0.3060517700438785	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	respiratory goblet cell	-0.440750025508554	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	respiratory mucous cell	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	serous cell of epithelium of bronchus	-0.469237168455602	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	smooth muscle cell	-0.154984277984958	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	type i pneumocyte	0.1391918779593815	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	type ii pneumocyte	-0.41675864572421806	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	vascular associated smooth muscle cell	-0.19244154372760502	2	0
PS235510	Hennekam lymphangiectasia-lymphedema syndrome	vein endothelial cell	0.47347383604347354	2	0
PS236680	Hydrolethalus syndrome	cd8-positive, alpha-beta t cell	1.15341526970393	1	0
PS236680	Hydrolethalus syndrome	cd4-positive, alpha-beta t cell	0.0127221255712655	1	0
PS236680	Hydrolethalus syndrome	adventitial cell	-0.54790476896312	1	0
PS236680	Hydrolethalus syndrome	alveolar fibroblast	-0.25252860113729897	1	0
PS236680	Hydrolethalus syndrome	b cell	0.944224693735332	1	0
PS236680	Hydrolethalus syndrome	basal cell	0.765919675271527	1	0
PS236680	Hydrolethalus syndrome	basophil	-0.165257434758927	1	0
PS236680	Hydrolethalus syndrome	bronchial smooth muscle cell	0.6129159329413549	1	0
PS236680	Hydrolethalus syndrome	bronchial vessel endothelial cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	capillary aerocyte	0.37680882668002097	1	0
PS236680	Hydrolethalus syndrome	capillary endothelial cell	0.254988722876639	1	0
PS236680	Hydrolethalus syndrome	classical monocyte	-0.349075948852349	1	0
PS236680	Hydrolethalus syndrome	club cell	0.0943607561488691	1	0
PS236680	Hydrolethalus syndrome	dendritic cell	-0.592464790378793	1	0
PS236680	Hydrolethalus syndrome	endothelial cell of artery	-0.20394382228459898	1	0
PS236680	Hydrolethalus syndrome	endothelial cell of lymphatic vessel	0.0954250656985049	1	0
PS236680	Hydrolethalus syndrome	fibroblast	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	intermediate monocyte	-0.153619129490952	1	0
PS236680	Hydrolethalus syndrome	lung ciliated cell	0.9718419049150779	1	0
PS236680	Hydrolethalus syndrome	lung microvascular endothelial cell	-0.395586053235665	1	0
PS236680	Hydrolethalus syndrome	macrophage	-0.581364500853496	1	0
PS236680	Hydrolethalus syndrome	mesothelial cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	myofibroblast cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	neutrophil	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	nk cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	non-classical monocyte	-0.0438752551337093	1	0
PS236680	Hydrolethalus syndrome	pericyte cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	plasma cell	-0.23327537415630703	1	0
PS236680	Hydrolethalus syndrome	plasmacytoid dendritic cell	2.59427518104911	1	1
PS236680	Hydrolethalus syndrome	pulmonary ionocyte	3.8449410226256204	1	1
PS236680	Hydrolethalus syndrome	respiratory goblet cell	0.329850138757332	1	0
PS236680	Hydrolethalus syndrome	respiratory mucous cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	serous cell of epithelium of bronchus	0.164460065901227	1	0
PS236680	Hydrolethalus syndrome	smooth muscle cell	-0.943024023608184	1	0
PS236680	Hydrolethalus syndrome	type i pneumocyte	0.8548804606366679	1	0
PS236680	Hydrolethalus syndrome	type ii pneumocyte	-0.30868897459129696	1	0
PS236680	Hydrolethalus syndrome	vascular associated smooth muscle cell	0.0694245637028703	1	0
PS236680	Hydrolethalus syndrome	vein endothelial cell	-0.825653539905181	1	0
PS607594	Immunodeficiency, common variable	cd8-positive, alpha-beta t cell	-0.0999578418123605	9	0
PS607594	Immunodeficiency, common variable	cd4-positive, alpha-beta t cell	-0.12467582188593	9	0
PS607594	Immunodeficiency, common variable	adventitial cell	-0.18133990654232202	9	0
PS607594	Immunodeficiency, common variable	alveolar fibroblast	-0.171541103326459	9	0
PS607594	Immunodeficiency, common variable	b cell	2.3349253974692203	9	1
PS607594	Immunodeficiency, common variable	basal cell	-0.17027815575983302	9	0
PS607594	Immunodeficiency, common variable	basophil	-0.173741580820922	9	0
PS607594	Immunodeficiency, common variable	bronchial smooth muscle cell	-0.19001214691965398	9	0
PS607594	Immunodeficiency, common variable	bronchial vessel endothelial cell	-0.18133990654232202	9	0
PS607594	Immunodeficiency, common variable	capillary aerocyte	-0.16139045942229402	9	0
PS607594	Immunodeficiency, common variable	capillary endothelial cell	-0.15363543021251802	9	0
PS607594	Immunodeficiency, common variable	classical monocyte	-0.17566564486574898	9	0
PS607594	Immunodeficiency, common variable	club cell	-0.178427290324632	9	0
PS607594	Immunodeficiency, common variable	dendritic cell	-0.18471891376496502	9	0
PS607594	Immunodeficiency, common variable	endothelial cell of artery	-0.153709173016992	9	0
PS607594	Immunodeficiency, common variable	endothelial cell of lymphatic vessel	-0.18133990654232202	9	0
PS607594	Immunodeficiency, common variable	fibroblast	-0.19001214691965398	9	0
PS607594	Immunodeficiency, common variable	intermediate monocyte	-0.19001214691965398	9	0
PS607594	Immunodeficiency, common variable	lung ciliated cell	-0.19001214691965398	9	0
PS607594	Immunodeficiency, common variable	lung microvascular endothelial cell	-0.184568626575673	9	0
PS607594	Immunodeficiency, common variable	macrophage	-0.179366028464636	9	0
PS607594	Immunodeficiency, common variable	mesothelial cell	-0.18133990654232202	9	0
PS607594	Immunodeficiency, common variable	myofibroblast cell	-0.18133990654232202	9	0
PS607594	Immunodeficiency, common variable	neutrophil	-0.18471891376496502	9	0
PS607594	Immunodeficiency, common variable	nk cell	-0.163136497160677	9	0
PS607594	Immunodeficiency, common variable	non-classical monocyte	-0.19001214691965398	9	0
PS607594	Immunodeficiency, common variable	pericyte cell	-0.156003001711921	9	0
PS607594	Immunodeficiency, common variable	plasma cell	-0.265970332003256	9	0
PS607594	Immunodeficiency, common variable	plasmacytoid dendritic cell	-0.18471891376496502	9	0
PS607594	Immunodeficiency, common variable	pulmonary ionocyte	-0.18471891376496502	9	0
PS607594	Immunodeficiency, common variable	respiratory goblet cell	-0.18126483421846498	9	0
