Unnamed: 0	capillary endothelial cell	cd4-positive alpha-beta t cell	cd8-positive alpha-beta t cell	endothelial cell of artery	endothelial cell of lymphatic vessel	endothelial cell of vascular tree	erythrocyte	fast muscle cell	macrophage	mast cell	mature nk t cell	mesenchymal stem cell	mesothelial cell	pericyte cell	skeletal muscle satellite stem cell	slow muscle cell	smooth muscle cell	t cell	tendon cell
310200_Muscular Dystrophy, Duchenne Type	-2.6422219751750693	-3.0994354780647866	-3.023333538052332	-3.7055271219289603	-3.188595351178988	-2.9611829745101126	2.7767303824451415	2.2450654196157562	-2.821079837544106	-3.595993205690651	-3.002746030482211	-1.514431514519711	-3.0793074821185455	-2.6087961019925623	19.909737775137238	1.6742839295526457	-4.031538484071875	-3.156510318802094	-3.5679844033862147
PS602014_Hypomagnesemia	0.8235560701823602	0.2797014250566723	0.31159123743552025	0.0024902184331759753	0.24331882446560812	1.243207437280788	0.49874734658930575	-0.782673714547888	0.20133289726363382	0.08870780829100469	1.2145832310939475	-0.001707241703847391	0.28805884342625054	-0.49135757382021655	-0.8618980279306254	-1.3425357114800558	1.9228578339694087	0.19396672873429457	-0.3477659644640866
203450_Alexander Disease	2.6984747511912137	1.1308265302546765	1.2115037957406967	2.44476433283971	3.3969621951554845	-0.8147850934256485	-1.450963261276405	-2.304981939909632	0.169379824510917	-0.7645313293372529	-0.8353052713118632	-0.23832539813963255	1.151949107635609	1.6949296159982858	-2.4196177212599865	-1.714735453030858	-0.43953391597738223	3.9563046823260697	-0.41123817962149817
PS300755_Immunodeficiency (Select Examples)	0.12401227268372012	3.049002850417528	1.292049421919285	0.05800816280911025	0.2994864409362711	0.3951087608365526	-0.09725279661769057	-1.0906876153107161	0.25726943054181534	0.14426875986389004	0.37707425010583884	0.053814062913339976	0.34452601756351636	0.11747796367676408	-0.7958598555919422	-1.2642343075237714	-0.04525573024811384	1.1035622182445401	-0.2902503645500202
618872_Nizon-isidor Syndrome	0.017004406688785913	0.22769354495903488	0.2594034821068349	-0.049061001988639164	0.19148488326021756	0.2858838695979542	2.940291351718871	-1.2337612022071711	0.14965765404654016	3.7301424565828074	0.26811552504220365	-0.053267169797240624	0.23600628415288805	-0.5470686041851084	-0.9243690436413612	-1.4170342761519295	-0.1529071972126994	0.14231463821155893	-0.40163846089415267
614741_Mitochondrial Pyruvate Carrier Deficiency	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	1.3685937083546564	-0.12566543665244623
PS212065_Congenital disorders of glycosylation, type I	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.9723521726065039	0.3510495783093127	1.0848219353127064	0.4725448110004001	0.1462359600860804	0.43947443939217895	-0.3349813532978842	-0.2075390989029722	-1.1382946687365962	0.047218084336679005	0.34356463562252104	0.44272327335356265
PS160150_Myopathy, centronuclear	-1.3988266720727662	-1.1133284473381495	-1.073119605082677	-1.4950341501073647	-1.1601113470721904	-1.0400806133903968	-1.7354423285693716	3.9130838526718517	-1.215321121735169	-1.3700129060487598	-1.0621959512106163	-1.5012679753271745	-1.1027193045912302	-2.319611333459293	-1.1011934951341933	7.988970250661785	-1.6527236503982854	-1.2251436652866736	-1.3586491187772545
617988_Jaberi-elahi Syndrome	0.017004406688785913	0.22769354495903488	0.2594034821068349	-0.049061001988639164	0.19148488326021756	0.2858838695979542	2.940291351718871	-1.2337612022071711	0.14965765404654016	3.7301424565828074	0.26811552504220365	-0.053267169797240624	0.23600628415288805	-0.5470686041851084	-0.9243690436413612	-1.4170342761519295	-0.1529071972126994	0.14231463821155893	-0.40163846089415267
PS601462_Myasthenic syndrome, congenital	-0.9485803089610939	-0.7019392557644074	-0.6666984846653617	-1.0304720268561578	-0.7427719797433074	-0.6376364739850475	-1.2329461643527653	1.3166921916856151	-0.7907360105405826	-0.9239449224184767	-0.657100421709004	-1.0357597825629068	-0.6926543066382506	-1.715454664767037	-2.078225016482882	8.125352727707677	-1.163597915432292	-0.7992450232208896	-1.5036777685564302
272750_Tay-sachs Disease, Ab Variant	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	0.350776800419066	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
606072_Rippling Muscle Disease	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.5499095334438979	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	0.43947443939217895	-0.3349813532978842	-0.2075390989029722	-1.1382946687365962	0.047218084336679005	0.34356463562252104	0.44272327335356265
601003_Brody Myopathy	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.44372960443778164	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS603513_Spastic quadriplegic cerebral palsy	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	0.5438130908234396
PS151100_LEOPARD syndrome	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.8998986122928843	0.41430590630443886	-0.12566543665244623
PS601419_Myopathy, myofibrillar	-1.6283210140742337	-1.3198256943375657	-1.2766047800885623	-1.7328272462417595	-1.3701894809318886	-1.2411381094838394	-1.9949442674616151	7.694566096680078	-1.429725755099651	-1.5970708638030717	-1.2648736614544187	-1.7396070978214042	-1.308415806178871	-2.636127292097982	-2.325633892341976	6.780249831129437	-1.9046130383231132	-1.4403290164934386	-0.8786875402198723
184900_Stiff Skin Syndrome	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	0.350776800419066	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
611067_Spinal Muscular Atrophy, Distal, Autosomal Recessive, 4	0.2506012411048462	0.4658487358704506	0.49869750310142164	0.18420290504599104	0.428482314664909	0.5262172656305686	0.02913798605990497	-0.930308996334239	0.3855091761845573	0.2710354458662481	0.5077426703084188	0.1799933562493808	0.47444879550920677	-0.300017039977745	-0.15798528115065857	-0.6882288439647896	0.08089366538154914	0.3779863366216888	-0.16144176628259505
613205_Muscular Dystrophy, Congenital, Lmna-related	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.10610864799171774	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS603075_Macular degeneration, age-related	3.6737345997541966	-0.3893737311652327	-0.35668502027312093	-0.688369771676934	-0.4270871050762324	0.24145858646062485	-0.8683147570282291	-2.215570328605771	3.1758668631976286	-0.592469449597038	-0.34775899338259775	-0.23845737582759086	-0.38077395069056574	9.057857733563647	-1.7861702344147872	-2.476438703009477	-0.8069993799289188	-0.47896954985174994	-1.1050060662713796
154700_Marfan Syndrome	-0.784562469897918	-0.5493407141927237	-0.5154984139999162	2.831925830486937	-0.5884756912681547	-0.4875417533449085	-1.0527881784477269	-2.5148740030045706	0.7727709535804745	-0.7611863393725591	-0.5062702555425233	-0.8670958823198285	-0.540430310280315	-1.5027183768380947	-1.7976183298380117	-2.801803649479969	17.025623879320793	-0.6424689442292969	0.33123532710796155
PS167320_Inclusion body myopathy/Paget disease/frontotemporal dementia	1.1634171449318909	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS249500_Mental retardation, autosomal recessive	0.2506012411048462	0.4658487358704506	0.49869750310142164	0.18420290504599104	0.428482314664909	0.5262172656305686	0.02913798605990497	-0.930308996334239	0.3855091761845573	0.2710354458662481	0.5077426703084188	0.1799933562493808	0.47444879550920677	0.2995004372399443	-0.6505089044558009	-0.6882288439647896	0.08089366538154914	0.3779863366216888	-0.16144176628259505
PS228520_Fibrochondrogenesis	0.18437871603408287	0.3977790154416088	0.43022149965111006	0.1182489850491126	0.3608361080257755	0.45737695071639295	-0.03677072204096334	-1.0130218076098392	0.3182979485249791	0.20470086193624307	0.4391493099583269	0.894533581272928	0.4062757477459184	-0.36856319032325735	-0.7256545311163236	-1.1815296471317132	0.015061583321979155	0.3108454243948669	1.6446482913011973
230600_Gm1-gangliosidosis, Type Ii	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.9723521726065039	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	0.43947443939217895	1.4222827072343869	-0.6887561304252485	-1.1382946687365962	0.047218084336679005	0.34356463562252104	-0.19564536453437614
272200_Multiple Sulfatase Deficiency	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	1.5836871391403493	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
611890_Congenital Arthrogryposis With Anterior Horn Cell Disease	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-0.6320543080427208	0.11625753708085916	0.41430590630443886	-0.12566543665244623
253550_Spinal Muscular Atrophy, Type Ii	-0.26829707809416553	-0.0556889054930019	-0.024244303476676048	-0.33630618840264165	-0.09176916749829572	0.0019063622164852407	-0.4998190432337043	1.677259254979497	-0.13368245842993867	-0.24760380718469013	-0.015629931713010817	-0.34065791016296815	-0.047431987401603426	-0.8689123899156704	-0.25905443559699876	0.6886992624712759	-0.4445053319991722	-0.14106671064305407	-0.25295806344093247
PS609060_Combined oxidative phosphorylation deficiency	0.9785926530834632	0.2706452263888275	0.31539406191262	1.8039818076746756	-0.34617296580585544	-0.2500674125454668	-0.7774942304770706	-0.2933849147871729	-0.38953719294568384	-0.5085215588953087	-0.2679728626057798	1.7926350160345141	-0.30054523926971566	-0.1262505610472493	0.36427394195310736	-2.0821769339390794	0.6302408321691424	0.15003070903285123	0.9127410458065138
PS100300_Adams-Oliver syndrome	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	0.350776800419066	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
245200_Krabbe Disease	-0.007407891486929774	0.20312346169209294	0.2347622840127905	0.6119350612101727	0.16698108172497467	0.2611740410276342	-0.2302723502103872	-1.2673758290210144	0.9085346538793528	0.012828076920817283	1.0918815752865596	-0.07775071254958192	0.21141873230205802	-0.5737427889717687	-0.9544192743838502	-0.43507005136053273	-0.17759817514799384	0.11787506056453183	2.306742634731215
255800_Schwartz-jampel Syndrome, Type 1	0.6737572625502966	0.17941323185231683	1.0407784363694768	-0.0972351865413131	0.1433250416864349	0.23734457682987092	-0.25437229454435567	-0.9442474719877378	0.10159755946256455	-0.010773111398443669	0.21966377925233735	-0.10145434715479067	0.1876938830003512	-0.10608822807594191	-0.9837481068334976	-1.1544015405900996	-0.2015298691734374	0.09426766070171408	3.3132691958858085
164200_Oculodentodigital Dysplasia	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	1.0523843203981127	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
261630_Phenylketonuria Ii	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	1.0523843203981127	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS604772_Ventricular tachycardia, catecholaminergic polymorphic	0.017004406688785913	0.22769354495903488	0.2594034821068349	-0.049061001988639164	0.19148488326021756	0.2858838695979542	-0.20542238028772053	0.6064151432149288	0.14965765404654016	0.03723141677360413	0.26811552504220365	-0.053267169797240624	0.23600628415288805	-0.5470686041851084	-0.9243690436413612	0.30847544103982416	-0.1529071972126994	0.14231463821155893	-0.40163846089415267
130650_Beckwith-wiedemann Syndrome	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.5499095334438979	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	1.4087682377728383	0.2507733335462061	-0.6887561304252485	-1.1382946687365962	0.047218084336679005	0.34356463562252104	-0.19564536453437614
245340_Erythrocyte Lactate Transporter Defect	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.9506686382972875	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.5499095334438979	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	0.43947443939217895	0.2507733335462061	-0.6887561304252485	-1.1382946687365962	0.047218084336679005	0.34356463562252104	-0.19564536453437614
146500_Multiple System Atrophy 1, Susceptibility To	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.5499095334438979	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	0.43947443939217895	-0.3349813532978842	-0.2075390989029722	-0.7421756333818597	0.047218084336679005	0.34356463562252104	-0.19564536453437614
PS251290_Pseudo-TORCH syndrome	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	0.350776800419066	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS147950_Hypogonadotropic hypogonadism with or without anosmia	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.9723521726065039	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	1.4087682377728383	-0.3349813532978842	-0.2075390989029722	-1.1382946687365962	0.7944442689646227	0.34356463562252104	-0.19564536453437614
PS607086_Aortic aneurysm, familial thoracic	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	0.5438130908234396
176000_Porphyria, Acute Intermittent	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.8218416845012328	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
601104_Supranuclear Palsy, Progressive, 1	1.1065916467035928	0.4658487358704506	0.49869750310142164	0.18420290504599104	0.428482314664909	0.5262172656305686	0.02913798605990497	-0.930308996334239	0.3855091761845573	0.2710354458662481	0.5077426703084188	0.9967374028863556	0.47444879550920677	-0.300017039977745	-0.6505089044558009	-1.0936550233663827	0.08089366538154914	0.3779863366216888	-0.16144176628259505
PS167250_Paget disease of bone	0.5754156670406859	0.11284851694177904	0.14430370813923632	-0.16416341311555088	0.07686064719876137	0.1705279405743616	-0.3226653498606422	-1.3947467589803657	2.2429272185264155	-0.07730669938397428	0.1529358153178631	0.47377533372421976	0.12109998992063545	0.7404179917031141	-1.0678375717662267	-1.5895746073435741	-0.2692719851056186	0.02786911103549028	3.0725388857811
PS131100_Multiple endocrine neoplasia	0.1535340296133585	0.3662223780647089	0.3984979418014972	0.08748281054435104	0.32945124352747357	0.4255023368821403	-0.06762622970689895	-1.0524333295932953	0.2870862321415982	0.1738182425679132	0.4073772203055441	0.08328796275680558	1.3027717443357787	1.281684417288631	-0.7613216402371656	-0.8441933585997947	-0.015721141436745138	0.27966128723455763	-0.25992647183885115
PS125310_Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy	1.3520467832753016	-0.862453096567107	-0.8254628911307188	1.158114192922636	-0.9053907947381697	0.47628573295966387	-1.426355844288067	-2.966411360406199	-0.9559305523355122	-1.0968397707756676	-0.8153994177849591	-1.2156843968915638	-0.8527010881380509	12.664222162759934	-2.58443936418193	-2.986430137833386	6.5454137615339985	-0.9649078145019055	-1.7174577595022398
618859_Neurodevelopmental Disorder With Or Without Autistic Features And/or Structural Brain Abnormalities	0.28355135448023605	-0.08834591248908436	-0.056853012592171154	0.1898799962446283	-0.12450179419478336	0.6707633933672503	-0.5348521126153963	-1.7008599875925277	-0.16652992107954298	-0.2809081161167842	-0.048228276019018156	0.1839360419314031	-0.08007472252590347	7.69992910504972	-1.337925730011723	-1.91912829698758	0.04381886592430058	-0.17393739695260252	-0.747068764523055
PS236100_Holoprosencephaly	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.44372960443778164	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS135700_Fibrosis of extraocular muscles, congenital	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.10610864799171774	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
194080_Denys-drash Syndrome	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	1.5279349987764241	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS309510_Mental retardation, X-linked syndromic	0.09569548846888234	0.30730632867298474	0.3393076071265959	0.02971064684667906	0.2708130729878044	0.36606107237833985	0.53861965640283	-1.127873361088934	0.22872164019214186	0.11593331379059459	0.3481065162074626	0.025515613686248908	0.3156916597173815	2.2322711830347144	-0.386639965909939	-1.3038946142135037	-0.07365151088498333	0.2213394376289836	-0.31950103077925074
277440_Vitamin D-dependent Rickets, Type Ii	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.9723521726065039	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.1462359600860804	0.43947443939217895	-0.3349813532978842	-0.6887561304252485	-1.1382946687365962	0.047218084336679005	0.34356463562252104	1.7194605491294406
PS236670_Muscular dystrophy-dystroglycanopathy, type A	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.10610864799171774	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
PS254130_Miyoshi muscular dystrophy	0.18437871603408287	0.3977790154416088	0.43022149965111006	0.9009178851412905	0.3608361080257755	0.45737695071639295	-0.03677072204096334	-0.599849897676187	0.3182979485249791	0.20470086193624307	0.4391493099583269	0.11405149037594195	0.4062757477459184	-0.36856319032325735	-0.2549980642388646	-0.7941036554680391	0.015061583321979155	0.3108454243948669	-0.22842960074638377
256840_Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-0.6320543080427208	0.11625753708085916	0.41430590630443886	-0.12566543665244623
231000_Gaucher Disease, Type Iii	0.37960433708894514	-0.0215119236066661	0.00989962137428262	-0.30108529087208225	-0.05753309414368763	0.03603590394920996	-0.4634008131962765	-1.595748127220021	8.614811821682563	-0.21285579925805637	0.018507939764695072	-0.30541052875556796	0.6972472486420954	0.4596785573889813	-1.2455399260011988	-1.8057750665229588	-0.40853773104830843	1.8943085067390535	-0.20345841121589917
604290_Aceruloplasminemiahypoceruloplasminemia, Included	0.5151844173466689	0.0717826375097161	0.10319516600032308	0.4201324204998164	2.242916856354429	0.12936811152253144	-0.3652682299472908	-1.1243164963347643	-0.005854950116848729	0.5445073567679356	0.111811964745175	-0.21001709245011538	0.08002491558829897	0.6541419218740884	-1.1210145588082698	-1.3441845198074338	0.27295123941265875	-0.013185190984371048	1.9283110801666665
PS108120_Arthrogryposis, distal	-0.30170671021396395	-0.08834591248908436	-0.056853012592171154	-0.3701091667589071	-0.12450179419478336	-0.030674694492802992	-0.5348521126153963	2.7334249059250584	-0.16652992107954298	-0.2809081161167842	-0.048228276019018156	-0.37448848824882786	-0.08007472252590347	-0.9080192546614788	-1.337925730011723	1.1300511510421607	-0.47907875777904896	-0.17393739695260252	-0.747068764523055
300322_Lesch-nyhan Syndrome	0.18437871603408287	0.3977790154416088	0.43022149965111006	0.1182489850491126	0.3608361080257755	0.45737695071639295	2.0821357957898865	-1.0130218076098392	0.3182979485249791	0.20470086193624307	0.4391493099583269	0.11405149037594195	0.4062757477459184	-0.36856319032325735	-0.7256545311163236	-0.7941036554680391	0.015061583321979155	0.3108454243948669	-0.22842960074638377
612933_Glycogen Storage Disease Xi	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	1.0523843203981127	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	-0.12566543665244623
300831_Ck Syndrome	-0.05389844979494425	0.15650040862276016	0.18802905762214564	0.5435486706354361	0.12045540632782487	0.21433120199438224	-0.277774090933758	-0.9819971699400099	2.354274178450615	-0.033629280149346845	0.19668514206369217	-0.12443304716816811	0.1647690340072966	-0.13913523137631162	0.18504216632355233	-0.5369874837764873	0.3950349934236111	0.07143250264556614	-0.47672288517139855
PS601068_Epilepsy, familial adult myoclonic	0.28631952906346775	0.5027413854313287	0.5358360573672376	0.21972041957562094	0.4651159592959168	0.5635746663936938	0.06449869228549907	-0.8867593199095728	0.4218728757077904	0.30683128190742515	0.5449518763451109	0.21550080932775428	0.5114041946028868	-0.26352371802106395	-0.6107770332146214	-1.047477580357377	0.11625753708085916	0.41430590630443886	0.5438130908234396
214500_Chediak-higashi Syndrome	-0.5047369866710061	-0.28456973007326236	-0.25244763094761646	-0.5762307763926954	-0.32156858102487795	-0.22582100634313995	-0.308547860745938	-2.0288928585362607	-0.3647376395473299	18.69666122755905	0.3619572048344032	-0.5808224635387539	-0.2761237995749564	-1.1516691368425107	-1.6242904244719976	-2.2739368650651586	-0.6909850256676734	-0.37236404625542846	-0.586957322460909
PS617877_Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	0.12401227268372012	0.3361085052127854	0.36823773379236807	0.8087718015448623	0.2994864409362711	0.3951087608365526	-0.09725279661769057	-1.0906876153107161	0.25726943054181534	0.14426875986389004	0.37707425010583884	0.053814062913339976	3.0726548958365614	-0.43206792888709816	-0.7958598555919422	-1.2642343075237714	0.6557801979334575	0.24986777033467097	0.30865711459112366
PS118220_Charcot-Marie-Tooth disease	-0.30170671021396395	-0.08834591248908436	-0.056853012592171154	-0.3701091667589071	-0.12450179419478336	-0.030674694492802992	-0.5348521126153963	-0.22276502308666563	-0.16652992107954298	-0.2809081161167842	-0.048228276019018156	0.1839360419314031	-0.08007472252590347	-0.4981169518180884	-1.0011773030359372	1.1300511510421607	-0.47907875777904896	-0.17393739695260252	2.379976505915196
232400_Glycogen Storage Disease Iii	0.04227688524481374	0.2531933617124848	0.28498654081727276	-0.023741087740728976	0.21690509329676827	0.3115460096817212	-0.1797644948793484	1.422409195053398	0.17500664055930346	0.06250077008973547	0.29372364540143575	-0.027942306414570194	0.2615267074871009	-0.00029833583270795125	-0.46690187343808415	-1.3802279593688653	-0.1273979133305951	0.1676534325194451	-0.37512231803628254
615511_Myopathy Due To Myoadenylate Deaminase Deficiency	0.2506012411048462	0.4658487358704506	0.49869750310142164	0.18420290504599104	0.428482314664909	0.5262172656305686	0.02913798605990497	-0.4979407183022469	0.3855091761845573	0.2710354458662481	0.5077426703084188	0.1799933562493808	0.47444879550920677	-0.300017039977745	-0.6505089044558009	-0.6882288439647896	0.08089366538154914	0.3779863366216888	-0.16144176628259505
PS305400_FG syndrome	0.2506012411048462	0.4658487358704506	0.49869750310142164	0.18420290504599104	0.428482314664909	0.5262172656305686	0.02913798605990497	-0.4979407183022469	0.3855091761845573	0.2710354458662481	0.5077426703084188	0.1799933562493808	0.47444879550920677	-0.300017039977745	-0.6505089044558009	-0.6882288439647896	0.08089366538154914	0.3779863366216888	-0.16144176628259505
PS123100_Craniosynostosis	0.21668206157278866	0.4309294322088024	0.4635619838227031	0.1504382552624697	0.39378920651571897	0.4908883689334126	-0.004563350034779606	-0.9723521726065039	0.3510495783093127	0.23705368216092468	0.4725448110004001	0.9442304664178807	0.43947443939217895	0.2507733335462061	-0.6887561304252485	-1.1382946687365962	0.047218084336679005	0.34356463562252104	0.44272327335356265
