Unnamed: 0	cd8-positive alpha-beta t cell	cd4-positive alpha-beta t cell	adventitial cell	alveolar fibroblast	b cell	basal cell	basophil	bronchial smooth muscle cell	bronchial vessel endothelial cell	capillary endothelial cell	classical monocyte	club cell	dendritic cell	endothelial cell of artery	endothelial cell of lymphatic vessel	fibroblast	intermediate monocyte	lung ciliated cell	lung microvascular endothelial cell	macrophage	mesothelial cell	myofibroblast cell	neutrophil	nk cell	non-classical monocyte	pericyte cell	plasma cell	plasmacytoid dendritic cell	pulmonary ionocyte	respiratory goblet cell	respiratory mucous cell	smooth muscle cell	type i pneumocyte	type ii pneumocyte	vascular associated smooth muscle cell	vein endothelial cell
PS192600_Cardiomyopathy, familial hypertrophic	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	-0.2824927603656008	0.4922612931434185	0.7930045056182793	0.6431805931533998	1.012476950363344	0.5215602368527835	0.5397962373069954	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.400945699325641	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
PS166200_Osteogenesis imperfecta	0.49476096682547654	0.37976683982797604	0.031121681896150645	-0.36748484918637847	-0.4928682710233246	1.1540727748838693	0.5715593157069381	0.4295387545880137	0.776892941915677	0.31297967219473016	0.33053448706453614	0.19423949825593165	1.405137840709081	-0.16778766633904707	-0.2542738007088021	1.2258344640416579	0.35162230212133117	0.046620266450501796	0.19666344088230497	0.363982486503816	0.17987385799989958	-1.0790245375443224	-0.23958126258564583	0.07051604695910146	0.8258030119410523	0.9637300041088953	1.6782767847960434	0.2958775425124161	0.8386233835702329	0.6068373378153115	0.4192765200508322	-0.3143177707701801	-1.5788315493811278	-1.5988195751469663	0.03492288192645679	0.38618842562890315
PS213300_Joubert syndrome	0.5942107344778306	0.4768628750059751	0.12465511945965421	-1.2308107704085902	-0.39406709140897384	6.875478685058103	0.6728772787678016	0.5275862374188544	0.8842645440532912	0.40896603932553444	0.42679366188510853	0.28874370280763983	0.5382250294819342	-0.07373184336216788	-0.15941246996852285	-0.3118711737197166	0.44822705870885743	0.14019188681930844	0.29119146786279354	0.46079878957844883	0.2742424623981757	-0.9616974035330877	-0.1448809673282259	0.16416889784498717	0.934823996239531	0.2577117916442852	-0.10382553368905882	0.391611248107566	0.9480888873851203	0.7090889398022578	0.5171192954695146	-0.21869721380278567	-1.4389718444857462	-1.4579722295550759	-0.3860745007450869	0.48340132141309655
614327_Tumor Predisposition Syndrome	0.060633099749754366	-0.049779331293882005	-0.40111311703154495	-2.035824515095743	0.9416530966114808	5.66864634056784	0.1329970548587418	-0.0016782418149192569	0.3215627211869817	-0.1150994901163676	0.5682835217396907	1.5876834714675614	2.159067547320324	-0.13928266438419287	-0.26084402732379836	-0.8822386597574762	-0.07719590312759385	-0.38493739821184353	0.37701117537428824	-0.06513589776016461	1.5553212545897597	-1.4046466164840705	0.6636476491280445	1.3128932385879868	0.3655163799986023	-0.2646640895678425	0.7472038028838724	5.7239474126461625	0.37698105522855013	0.9655852813150808	0.6955315872263279	-0.3450305972134359	-2.314738827181183	-2.3404107742301203	0.18889891017022517	0.64804509303649
208900_Ataxia-telangiectasia	3.5101344779105492	3.108653032190808	-0.4632836884704617	-2.891487652051267	-0.11959328341785218	3.747330419581464	-0.2918459215877094	-0.4313006289618663	-0.10304560518061646	0.9192443193335967	-0.03706607642978899	0.6761367297070429	1.1813151787905918	1.3599724991559814	-1.2243091596258853	7.31140778690441	-0.007883448481990846	-0.8493188885498135	-0.677805608060967	-0.4983671844532826	-0.2487080956885257	-0.984725783459048	-0.8683982613518787	0.4249221183714915	-0.060080897913751534	-0.27206994195820633	-1.1512216868227425	-0.08525773853887077	-0.048936810159892416	-0.25837857743748227	-0.4416833800204562	0.9394792457752261	-2.4128797836582603	-2.4524244237890724	2.7743145005762706	1.0700769185744021
PS607594_Immunodeficiency, common variable	2.0576705552413186	0.9486390808026202	-1.4176539838787634	-4.018591976137879	28.212458589757087	-1.0779677857827894	-0.7474343272346934	-0.9043989565554504	-0.5412258819515491	-0.677603098767852	0.08769867560551492	-0.8568405189639737	1.8930285596598504	-1.7173248510689938	-1.8566705046751586	-2.119083167447986	-0.6209713844181439	-1.395538393493122	-1.1906147585174982	-0.9812097307238803	-1.2127255789322027	-3.4167908537266984	-1.8326195380642265	0.8049522225770772	0.013651651866628632	-1.234504641828546	12.932978475109017	5.7977850226494985	-0.48351845077103245	-0.7103410384879145	-0.5237629180101753	-1.9565415405357929	-4.501755802769726	-4.546498858306606	-1.6105692716976203	-0.9548716786490964
265100_Pulmonary Alveolar Microlithiasis	0.26425092026496283	0.15290585570127846	-0.19326986336413876	-0.27968081464913697	-0.7390931640500992	0.05984798546764795	0.33789977880867483	0.20126022143188801	0.5322666704579561	0.08761912311771959	0.10482492172679049	-0.02963352403806644	0.21135795699306556	-0.3969146036379841	-0.48685060911717576	-0.6497742701010244	0.12545050390768223	-0.1775920178950382	-0.027224474124183697	0.1375181380952104	-0.04392433268654655	-1.3800544254345775	-0.47151381425753963	-0.15347362537888623	0.5780656741542947	-0.06025480730359701	-0.4283673519946349	0.07082547869912795	0.5900412745322189	0.3715495669931843	0.1913107852222131	-0.5497706493982598	1.4451109830735507	1.3986525912141003	-0.7303639570650384	0.1591587266861006
233650_Combined Cellular And Humoral Immune Defects With Granulomas	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	0.31227803431613727	0.4922612931434185	0.7930045056182793	0.6431805931533998	1.012476950363344	0.5215602368527835	0.5397962373069954	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.8318201307671228	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
PS236680_Hydrolethalus syndrome	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	-0.2824927603656008	1.4923962533507256	0.7930045056182793	0.6431805931533998	1.012476950363344	0.5215602368527835	0.5397962373069954	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.8318201307671228	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
135150_Birt-hogg-dube Syndrome	0.4795764935825456	0.3649022202653484	0.016674377618483668	-1.3807928650016619	1.0271170302618444	0.27004962222862616	0.5561154302927473	0.4145460990379485	0.760591810793382	0.29826103618439526	0.3157803960698906	0.17970454748862064	0.424943568964837	-0.18239184561030777	-0.26903559954653933	-0.4241844015589653	0.33682285812579515	0.0321729906550543	0.18212573504859803	0.3491550698950527	2.5688683010789175	-1.0975749178167402	-0.254312544505318	0.05606535845645772	0.809265622213721	0.14898251447419186	-0.21277806663526122	0.28119142035518574	0.8220221823357334	0.5912626228117299	0.40431158272915346	-0.32921991548778734	-0.09335283939575634	-0.722923091996662	-0.5001333709940499	0.3713081981950542
PS123700_Cutis laxa	0.5765370632696595	0.4596395798129418	0.1081677446923704	-0.20566462067577984	-0.4113197114656726	0.3633654833903136	0.6548506330605257	0.5101798657052882	0.8651076504807924	0.3919589797013853	0.409733088859148	0.27203463910486647	0.520777988853267	-0.0902494585816313	-0.17604512539427752	1.3961520740507842	0.4310990542674616	0.12369297105197681	0.2744774544268442	0.4436296776921149	0.2575617496985264	-0.5868424702803654	0.4805011472048528	0.1476482489545998	0.915361339325947	0.24106135840158874	-0.1203765886781671	0.3746540121353084	0.928543937413948	0.6908868571999824	0.49975217467494887	-0.23544496985632915	-1.4631203748430788	-1.48228854281222	-0.40329893599488714	0.46615544423039157
252500_Mucolipidosis Ii Alpha/beta	0.3694057709143334	0.2567230345078747	1.9259851094509626	-1.231910128960842	-0.6236531147124594	0.1630327903861751	0.4442776751902872	0.3055814831304747	0.6430927204958735	0.19094578152743363	0.20825951841194282	0.07336710483197925	0.3157994550616717	-0.2903782096481011	-0.37845396374168794	3.971928966602648	0.22903464805106585	-0.07398398919086466	0.07577565020914286	0.24119994157294117	0.8031107119956941	-0.8931341258487115	-0.36346011683535073	0.6401987677229596	0.6901820819501361	2.2499206661430042	0.25380883563610146	0.17406157261421726	0.7025094680924415	0.47857326040398235	0.29551861690568837	0.09266963147895356	-1.7695581638424667	-1.7909491277008793	-0.1374860958328845	0.2630343819038228
PS244400_Primary ciliary dyskinesia	-0.5518240405150961	-0.6728303069018868	-1.0826093461365938	-3.3199024880048524	-1.8260130876273528	6.4598904621466655	-0.47456760572029155	-0.6196481978747544	-0.2807204156432373	-0.7461991238420272	-0.28749101455794496	1.1187437483788796	-0.6086654541088329	-1.3470724413191313	-1.4690056858063993	-1.4303372350657013	-0.7034643515730157	36.192787663465836	-0.8796720269880323	-0.6899603387842653	-0.8995513735555775	-2.8092951353729747	1.233753876350163	-1.0329078544877228	-0.23703673960001828	-0.9191064498844591	-1.389372170755185	-0.7653646961408961	0.3836049273426785	6.414448998610967	7.294958392531396	-1.272386549791352	-3.579427425338206	-3.618276168777993	-1.813318291538302	-0.6658979536779951
PS309510_Mental retardation, X-linked syndromic	0.5103100646950632	0.39497734429562514	3.7374679430712896	-1.3394502978369367	-0.47714022014421054	0.29971334520618337	0.5873812829512471	0.4448851920244799	0.7936115010898696	0.32803412754389916	0.34562698312173007	1.0348289728479774	0.45534206805400723	-0.15290086552019808	-0.2392352849181826	0.15701230658646134	0.3667633141107564	0.06136961153788629	0.21152094377078695	0.3791533535790552	0.19471099080030696	-1.060206741934901	-0.2245723375430679	0.08527140205122927	0.8427678613851706	4.220882953788692	-0.18319083784953985	0.3108970066492892	0.8556547127644553	0.6227965562792543	0.4345935838878275	-0.2991423725626718	-1.5563164850255602	-1.5761429998875423	-0.46900308057399803	0.4014155380942461
613179_Immunodeficiency Due To Purine Nucleoside Phosphorylase Deficiency	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	0.31227803431613727	0.4922612931434185	0.7930045056182793	0.6431805931533998	1.012476950363344	0.5215602368527835	0.5397962373069954	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.8318201307671228	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
614962_Leptin Deficiency Or Dysfunction	0.6503280971521507	0.5314617461364713	0.17663387621292959	-1.1614583538191807	-0.3401297565511302	0.43387126861573794	0.7301732195365812	0.5828049862684397	0.9452993102759362	0.4628258474369236	0.4808372582206022	0.3415619339310404	0.5935809345889204	-0.02182965234474527	0.5595128944797427	-0.2587014675066798	0.5025013514974137	0.19222039983433062	0.34402738987824977	0.5152132912515982	0.3269589476279279	-0.8985562751000925	-0.09275332315293654	1.0470531377709225	0.9968644828551326	0.310318707394991	-0.051844184209286825	0.4452992855413943	1.0103997567188887	0.7669681633286497	0.572205497951138	0.47475105983453453	-1.3642436838161027	-1.3827326526903203	0.24276378043045146	0.5380768967199644
PS203300_Hermansky-Pudlak syndrome	-0.10330256916870043	-0.21460745561364933	-0.5753592843746348	-0.36857810364637505	-1.1867776062210227	0.26659788555099734	0.6663387452466834	0.4690402756715483	0.15578378161827947	0.3062111180067607	0.33078909072724605	-0.4020405706687151	-0.15589571977245478	-0.7978282702571258	-0.8983279138907564	-1.0835959856331434	-0.24240171852853362	-0.5585391486437739	-0.39952628839112064	-0.23016794045877137	-0.41697801556308894	-1.9530760330945418	-0.8810970289826714	-0.03533263624669076	0.1988993645998843	-0.4340942877751174	-0.8328250570488233	0.28224794587703933	0.2101214821088924	0.0018682660052159578	-0.1759615120488511	-0.9694044418924681	3.2019319342603203	3.5332422955287255	-1.176646466812487	-0.2082968686969167
607616_Niemann-pick Disease, Type B	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	-0.2824927603656008	0.4922612931434185	0.7930045056182793	0.6431805931533998	1.012476950363344	0.5215602368527835	1.5715053052075303	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.8318201307671228	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
PS202700_Neutropenia, severe congenital	0.20239540485087412	0.09156902856228215	-0.2554194970936609	-1.7942223136382844	-0.38571687427150503	-0.0013440186444008354	0.2755000998787648	0.1397438170163816	0.46770538644840703	0.02641175967141484	2.2492055769495813	-0.09093826508572073	0.1497951526706175	-0.46123339530005064	-0.5524986244283359	-0.7183594827871987	0.8099375491440827	-0.23962529267067806	-0.0885229324328746	0.0762235730571918	-0.10527003672738273	-1.4682468739037693	13.928222373168058	0.4001519407571312	0.5128510471089237	-0.12165505354198082	-0.49312620499714	0.009630246920895712	0.5246472612174652	0.30884954709418166	0.12983710281296157	-0.6164749906775436	-1.8008912416902871	-1.8261964078611814	-0.8006343752059042	0.09780266569160638
232300_Glycogen Storage Disease Ii	0.5593336688589622	0.44286146401113	0.09206395217928295	-1.2752347883124815	-0.42823824216857787	0.34686568729968414	0.6373122270062449	1.4933085655942084	0.8464913174489748	0.37538356702513603	0.393107643226551	0.25573515347378906	0.5037889890667038	-0.1064082711817492	-0.19232740653317634	0.2230886875582346	0.4144104306045301	0.10757988827730731	0.25817344347579896	0.42690247608486037	0.24128812241286174	-1.0020359234485094	-0.17774695918294672	0.13151699394767724	0.8964525469750264	0.22481521453587086	4.431665982413192	0.3581250855951908	0.9095563886807455	0.6731815717453101	0.48283860494668024	-0.25184739190980676	-1.4869151359992194	-1.5062497839495155	-0.4201888847936677	0.44935608881689854
264350_Pseudohypoaldosteronism, Type I, Autosomal Recessive	0.5942107344778306	0.4768628750059751	0.12465511945965421	-1.2308107704085902	-0.39406709140897384	0.38029143913848035	0.6728772787678016	0.5275862374188544	0.8842645440532912	0.40896603932553444	1.3839707066908795	0.28874370280763983	0.5382250294819342	-0.07373184336216788	-0.15941246996852285	-0.3118711737197166	0.44822705870885743	2.505078295697597	0.29119146786279354	0.46079878957844883	0.2742424623981757	-0.9616974035330877	-0.1448809673282259	0.16416889784498717	0.934823996239531	0.2577117916442852	-0.10382553368905882	0.391611248107566	0.9480888873851203	0.7090889398022578	0.5171192954695146	-0.21869721380278567	-1.4389718444857462	-1.4579722295550759	1.2777441957460811	0.48340132141309655
PS108120_Arthrogryposis, distal	0.6310765039593864	0.512746035708856	0.15886491991573876	-1.1849602501562948	-0.35849098362513643	0.41551781353209405	0.7105075331045081	0.563870101838755	0.9243256226429407	0.4443725475888189	0.4623185635654436	4.789902475030111	0.5745976412491899	-0.039543174823284344	-0.12502165490944622	-0.2768126864078183	0.4839007107448025	0.17443215833958836	0.3259411298491702	0.4965629137776456	0.3089159769206363	-0.9199767672955187	-0.11053333365599265	0.19846432004403047	0.9755398815647115	0.2923155946038737	-0.06958029642626008	0.4269072067506523	0.9889808624943249	0.747097942230969	0.5533174228018313	-0.18409297970291594	-1.3895506471593113	-1.4082114578469833	-0.35055340849358296	0.5193340268594894
181000_Sarcoidosis, Susceptibility To, 1	0.6310765039593864	1.5260298681811193	0.15886491991573876	-0.8232632645711	-0.35849098362513643	0.41551781353209405	1.860744033016742	0.563870101838755	0.9243256226429407	0.4443725475888189	0.4623185635654436	0.32348207662810935	1.6295186810113593	-0.039543174823284344	-0.12502165490944622	-0.2768126864078183	0.4839007107448025	0.17443215833958836	0.3259411298491702	0.4965629137776456	0.3089159769206363	-0.9199767672955187	-0.11053333365599265	0.19846432004403047	0.9755398815647115	0.2923155946038737	-0.06958029642626008	1.384338900461878	0.9889808624943249	0.747097942230969	0.5533174228018313	-0.18409297970291594	-1.3895506471593113	-1.4082114578469833	-0.35055340849358296	0.5193340268594894
PS153100_Lymphatic malformation	0.1469876107016911	1.0101728356229949	0.7945638502504154	-5.255076562947771	-3.0633194063329796	-1.423919532031204	-0.9641786576079369	-1.476709149745328	-1.0430873532224274	4.601743031402143	-1.6205268016918017	-1.083284352675591	-1.4621250208517822	-1.132732081729253	62.1548801449604	-3.0261118472568747	-1.589071873715692	-2.089739642452316	-1.8309762238975917	-1.2896288603541353	0.8704489111429878	-4.176545084762678	-2.6520254712050244	-1.816705015020624	-0.9898586789985492	2.7752695043092794	-0.07227114264197648	-1.4046579757453013	-0.9761897216370918	-1.2424610479067786	-1.4911664935018332	-2.2806720106740648	-5.930847861994472	-5.993225497233215	-1.1315210582831672	1.0305393299364793
184260_Osteochondrodysplasia	1.4218581771287	0.33614789883500434	0.6980574666253277	-1.4210624312317461	-0.5385007110832009	1.0856267041901402	0.5262924096134655	0.3855577229237599	0.7291642488814863	1.1300983160916622	0.28722628976122866	2.5318077782203785	0.3959022132489115	-0.21080079505395308	-0.29777596125940875	-0.4537691109656592	2.9575205904898585	0.004131530593933117	0.15395261614211014	0.32046836959005687	0.13721171635073534	-0.7703163384566208	-0.282989342145865	0.028024270231666766	0.7773935960608164	0.8977439778649897	0.3659131634967057	0.2527591516424173	0.7900299958636559	0.5611958773703006	0.3753740267870707	-0.35825040097322614	-1.6446774303566967	-1.6651429767743706	0.983113451535395	0.3425254487455359
176270_Prader-willi Syndrome	0.6906372941792128	0.570599608338746	0.2136314655177047	-1.113206464609884	-0.30215467313493977	0.47220887847803833	0.771381669237184	0.6224232542635997	0.9893300982421644	0.5013850289507109	0.519541095212811	1.3070885209690002	0.6333050336594163	0.014955689167542224	-0.07030107919183894	-0.22120588428087687	0.5413860127358613	0.22926567550342308	0.381766004577585	0.5542074889683776	0.3645992875619086	-0.854499432139732	-0.05586456570227888	0.2534141652951251	1.0416494459045094	0.3478681100613869	-0.015026601652658036	0.48372271884802404	1.0553872149728172	0.808619491172662	0.6117213440875139	-0.12910156788531105	-1.3123413677135236	-1.3304824178084875	-0.29429551105611373	1.6342635314740566
PS306955_Heterotaxy, visceral	0.6906372941792128	0.570599608338746	0.2136314655177047	-1.113206464609884	0.2847534170305059	0.47220887847803833	0.771381669237184	0.6224232542635997	0.9893300982421644	0.5013850289507109	0.519541095212811	0.3792860421522301	0.6333050336594163	0.014955689167542224	-0.07030107919183894	-0.22120588428087687	0.5413860127358613	0.22926567550342308	0.381766004577585	0.5542074889683776	0.3645992875619086	-0.854499432139732	0.6348443457332806	0.2534141652951251	1.0416494459045094	0.3478681100613869	-0.015026601652658036	0.48372271884802404	1.0553872149728172	0.808619491172662	0.6117213440875139	-0.12910156788531105	-1.3123413677135236	-1.3304824178084875	-0.29429551105611373	0.5772744131707723
PS253310_Lethal congenital contracture syndrome	0.7117716002081085	0.5910936939016427	0.23291982307173198	-1.0884139365090872	-0.2824927603656008	0.4922612931434185	0.7930045056182793	1.74585841293772	1.012476950363344	0.5215602368527835	0.5397962373069954	0.3989952920334141	0.6541202264654837	0.03408187422603218	-0.05112639636703654	-0.20177211087349584	0.5617408532899164	0.24858290136970543	0.4014834424997622	0.5746226157432107	0.38426115972079594	-0.8318201307671228	-0.03670310002752443	0.2727805014326162	1.0652019953632896	0.3674783443817942	0.004108520378470816	0.503822751694906	1.0790486128687444	0.8304822669635691	0.6324226482205688	-0.10985206274481389	-1.2857031810562396	-1.303668104423602	-0.2746584096350725	0.5978012506601099
219700_Cystic Fibrosis	-0.06397283557246121	-0.17492910774436	-0.5329905040224294	-2.040467903840999	-1.1355099148886378	5.058443951401086	0.7249193512678856	1.8314712575471734	0.19523964147875775	0.36250265249820834	-0.22346815896843902	0.19525853781564873	-0.11643106045851123	-0.752756682518193	-0.8518167650851907	-0.6630600529557309	-0.20259928965925775	4.009839703202811	-0.3587535566524786	0.4341750815046388	0.17498751800213722	-1.8860789816463637	2.065227889601772	-0.490816174570158	0.2385032780891181	-0.39304879621171174	-0.7872664477694402	-0.2580227347391704	2.7914035360216203	0.7741884220509314	9.586588039524758	-0.9218024442927627	-0.7002636847554902	-1.1529995357003144	-1.1255596582848355	-0.16864465213865856
606690_Lymphangioleiomyomatosis	-0.6409476609658982	-0.7650281845347645	-0.8500363691677255	-2.1581808901092554	-1.9639602797949236	-0.8731840693376974	-0.5619775714685613	4.168873196346308	0.18977370629033655	-0.8404773772682173	-0.820397650734397	-0.9810715675317264	-0.6991757971467969	-1.1678655077732656	6.496093597934616	-1.5768603866935624	-0.7965118049745826	-0.8260300099946776	-0.5992618022589602	-0.782629864501753	-0.6241331349591671	-2.1312496236116503	-1.5685371284977305	-1.136680919988021	-0.3205133256693636	-0.6485304647046657	-1.5073682132726023	-0.8602117525083189	-0.3090750864335186	-0.02844881082531666	-0.2810356438625072	5.5562614867231135	1.5293868060502378	3.6904862713974462	0.21360432196023724	-0.3270165931144442
PS114580_Familial candidiasis	0.6701694717506502	0.5507348062800621	0.19487986723142622	-1.1375472370272242	-0.3213586606232161	0.4527574101361927	0.7504518401085685	0.6023109183170159	0.9669531713840435	0.481818958288698	1.504859874618385	0.36015289381597565	0.6131382113270424	-0.003672038085581618	-0.08899067857014369	-0.2401737550130716	0.5216518317924616	0.21048864052846422	0.3626253061059153	0.534416785288871	0.3455097680270138	-0.876737368844958	0.6072752457005433	1.0759213967541403	1.0188863194145192	0.3288260181264445	-0.03366817973088836	0.46422684294415706	1.0325204198737463	0.7874623343844893	0.5916617534023438	-0.14787414098269433	-1.3385141212262226	-1.3568298449204141	-0.31347398169801055	0.5573788538868062
PS235200_Hemochromatosis	1.2492655892286588	1.0702663870023217	-0.1138456153616488	-1.5728086355834936	-0.6504632840128488	0.13872991092407896	1.370398612061927	0.28094472740573273	0.6167699786659286	0.1665964670024602	2.615890483123621	0.049149645125291956	0.2911296632453309	-0.3152547089844674	-0.40372579103225553	-0.5633148401480346	0.20460696315118046	-0.09827474407668857	0.051557175997814064	0.21674360531312492	2.2295470003602595	1.099572857379775	-0.3886584782667583	-0.07430223065137773	0.6635342336648535	0.01856779729086597	1.3499596719066012	0.1497414634340595	0.6757732272601201	0.45322064161449915	0.27091322628551207	0.05814801057276762	-1.5340581931655153	-1.557679280207451	-0.17223815172189313	1.0801839938778883
PS617468_Arthrogryposis multiplex congenita	0.4221620123960519	0.3085988548136664	-0.03836599290350216	-1.460334714587395	-0.5677317214423825	0.21441404942128758	0.4977843195492137	0.3578014746510089	0.6991860909331847	0.24245134791026793	0.2598520626749836	13.361246827213758	0.3680987565613462	-0.23821715090071663	-0.3255430052765034	-0.4824056645687126	0.28074147162084	-0.02285270336915911	0.12689637705851695	0.2929786765499988	0.11017868189037446	-1.1692987043927177	-0.3106898168524262	0.0010491169135308396	0.7470053149286601	0.09385176830498454	0.32706581911710747	0.22548959182478776	0.7595306915844696	0.5324659810311934	0.347662967501753	-0.3863187241756723	-1.687256560480394	-1.7080348300351549	-0.5594123106689788	0.3149513753044105
PS259700_Osteopetrosis, autosomal recessive	0.5942107344778306	0.4768628750059751	0.12465511945965421	-1.2308107704085902	-0.39406709140897384	0.38029143913848035	0.6728772787678016	0.5275862374188544	0.8842645440532912	0.40896603932553444	0.42679366188510853	0.28874370280763983	0.5382250294819342	-0.07373184336216788	-0.15941246996852285	-0.3118711737197166	7.244616693936886	0.14019188681930844	0.29119146786279354	0.46079878957844883	0.2742424623981757	-0.9616974035330877	-0.1448809673282259	0.16416889784498717	0.934823996239531	0.2577117916442852	-0.10382553368905882	0.391611248107566	0.9480888873851203	0.7090889398022578	0.5171192954695146	-0.21869721380278567	-1.4389718444857462	-1.4579722295550759	-0.3860745007450869	0.48340132141309655
PS209900_Bardet-Biedl syndrome	0.3324567450155794	0.22030828029463684	-0.12571278519437382	-1.5908476825610505	-0.6636038148297679	10.259277853674627	0.4068569103842373	0.26896159112939966	0.6039999883995152	0.1547414936408445	0.17200722835201226	0.7700778953897558	0.2791314869041118	0.2448584645509059	-0.41609037239009267	-0.5761474654867046	0.19271776292442178	1.8763542942819318	0.03975393632570491	0.20484170761301415	0.023070325654032935	-1.2865340107729675	-0.4009856586347587	-0.08613926300570293	0.6506106287777226	0.006764861819326021	-0.35845546331295924	0.1378989629154051	0.6628078065252754	1.4061479820513922	1.1124055342045767	0.04132176775228483	-1.8290135717514866	-1.8508535045144927	0.742527546209003	1.0613517381670237
152700_Systemic Lupus Erythematosus	-0.11596360616498373	-0.2273986973434386	-0.5890742343513642	-2.366645901046876	6.605723729365635	-0.32234329698255065	-0.04351699936744429	-0.17871861134321074	0.14312439255883913	-0.2938342793458051	-0.27624612425595624	-0.4152203278290531	8.071568749976695	-0.8124483852275031	-0.9134272049367971	-1.0996765546861436	-0.25523737812720315	-0.5721952465367642	0.124930729388328	0.35942619838977036	0.10128517146451398	-1.9749331706890367	4.298412397216114	-0.5463202036128255	0.1861993995158433	-0.4473608030109621	0.38468536535729947	12.920437997323694	0.1974090781523246	-0.010741036095219399	-0.18869884766880513	-0.9848660086009147	-2.677662620640447	-2.7063426094474177	-1.1932621267821462	-0.22107868162205555
PS265120_Surfactant metabolism dysfunction, pulmonary	-1.6441054215608557	-1.8204301542317058	-2.4511478999604117	-1.8900441202038303	-3.684802553305183	-1.977616861784399	-1.5343170640668948	-1.480635229636168	-1.2692573749554492	-1.2039613752523723	-1.9005154848471277	0.7632090569971514	-1.7262903557160882	-2.705452020437978	-3.081609935741632	-3.465364770994467	-1.865866068635772	-1.4117270202733443	-0.12152020751529395	-1.5953809991259935	-1.9426913327937803	-4.893409809360718	-2.5483529658986095	-2.3722652140057283	-1.2117000906723487	-1.9754638519697418	-2.9494765448397655	-1.958603046118698	-1.1969407709435573	-0.016320274318747465	-0.45877453731134926	-3.069028213075899	14.983486878022825	15.586530355605753	-3.663092251667445	-1.5560057730887231
312870_Simpson-golabi-behmel Syndrome, Type 1	0.6701694717506502	0.5507348062800621	0.19487986723142622	-1.1375472370272242	-0.3213586606232161	3.3753697724558225	0.7504518401085685	0.6023109183170159	0.9669531713840435	0.481818958288698	0.4999002787859856	0.36015289381597565	0.6131382113270424	-0.003672038085581618	-0.08899067857014369	-0.2401737550130716	0.5216518317924616	0.21048864052846422	0.3626253061059153	0.534416785288871	0.3455097680270138	-0.876737368844958	-0.07453881301988087	0.23459343771442628	1.0188863194145192	0.3288260181264445	-0.03366817973088836	0.46422684294415706	1.0325204198737463	0.7874623343844893	0.5916617534023438	-0.14787414098269433	-1.3385141212262226	-1.3568298449204141	-0.31347398169801055	0.5573788538868062
