Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
255320	Minicore Myopathy With External Ophthalmoplegia	capillary endothelial cell	-0.35671216293749103	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	cd4-positive, alpha-beta t cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	cd8-positive, alpha-beta t cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	endothelial cell of artery	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	endothelial cell of lymphatic vessel	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	endothelial cell of vascular tree	-0.3533713618042079	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	erythrocyte	0.22589028375449802	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	fast muscle cell	3.8922689356896605	1	1
255320	Minicore Myopathy With External Ophthalmoplegia	macrophage	0.0138280285827148	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	mast cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	mature nk t cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	mesenchymal stem cell	-0.354574000267326	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	mesothelial cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	pericyte cell	-0.35670775541355604	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	skeletal muscle satellite stem cell	-0.124553049961283	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	slow muscle cell	0.9940699334426629	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	smooth muscle cell	-0.372513663831531	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	t cell	-0.292625278618544	1	0
255320	Minicore Myopathy With External Ophthalmoplegia	tendon cell	-0.307404261814883	1	0
255600	Myosclerosis, Autosomal Recessive	capillary endothelial cell	-0.4448905136937071	1	0
255600	Myosclerosis, Autosomal Recessive	cd4-positive, alpha-beta t cell	-0.5340493616246521	1	0
255600	Myosclerosis, Autosomal Recessive	cd8-positive, alpha-beta t cell	-0.449249027567534	1	0
255600	Myosclerosis, Autosomal Recessive	endothelial cell of artery	-0.549114594711449	1	0
255600	Myosclerosis, Autosomal Recessive	endothelial cell of lymphatic vessel	-0.21456748414382604	1	0
255600	Myosclerosis, Autosomal Recessive	endothelial cell of vascular tree	-0.511176471356771	1	0
255600	Myosclerosis, Autosomal Recessive	erythrocyte	-0.501864320201427	1	0
255600	Myosclerosis, Autosomal Recessive	fast muscle cell	-0.5560035096664799	1	0
255600	Myosclerosis, Autosomal Recessive	macrophage	-0.520629520720694	1	0
255600	Myosclerosis, Autosomal Recessive	mast cell	-0.42425298666755795	1	0
255600	Myosclerosis, Autosomal Recessive	mature nk t cell	-0.42505472677681394	1	0
255600	Myosclerosis, Autosomal Recessive	mesenchymal stem cell	2.7460939086572798	1	1
255600	Myosclerosis, Autosomal Recessive	mesothelial cell	-0.20908322908715402	1	0
255600	Myosclerosis, Autosomal Recessive	pericyte cell	0.485199638491356	1	0
255600	Myosclerosis, Autosomal Recessive	skeletal muscle satellite stem cell	0.151219524455585	1	0
255600	Myosclerosis, Autosomal Recessive	slow muscle cell	-0.54244923991439	1	0
255600	Myosclerosis, Autosomal Recessive	smooth muscle cell	0.329854554700802	1	0
255600	Myosclerosis, Autosomal Recessive	t cell	-0.48229317637813396	1	0
255600	Myosclerosis, Autosomal Recessive	tendon cell	2.6523105362055697	1	1
255800	Schwartz-jampel Syndrome, Type 1	capillary endothelial cell	1.35366132011352	1	0
255800	Schwartz-jampel Syndrome, Type 1	cd4-positive, alpha-beta t cell	-0.78291673047499	1	0
255800	Schwartz-jampel Syndrome, Type 1	cd8-positive, alpha-beta t cell	-0.651177135843951	1	0
255800	Schwartz-jampel Syndrome, Type 1	endothelial cell of artery	1.4756940880193898	1	0
255800	Schwartz-jampel Syndrome, Type 1	endothelial cell of lymphatic vessel	-0.0705785982078712	1	0
255800	Schwartz-jampel Syndrome, Type 1	endothelial cell of vascular tree	2.18553391273074	1	1
255800	Schwartz-jampel Syndrome, Type 1	erythrocyte	-0.78291673047499	1	0
255800	Schwartz-jampel Syndrome, Type 1	fast muscle cell	-0.7695847926847421	1	0
255800	Schwartz-jampel Syndrome, Type 1	macrophage	-0.726442694411608	1	0
255800	Schwartz-jampel Syndrome, Type 1	mast cell	-0.695247585148531	1	0
255800	Schwartz-jampel Syndrome, Type 1	mature nk t cell	-0.735336358968092	1	0
255800	Schwartz-jampel Syndrome, Type 1	mesenchymal stem cell	1.79615864804489	1	0
255800	Schwartz-jampel Syndrome, Type 1	mesothelial cell	-0.678433479131598	1	0
255800	Schwartz-jampel Syndrome, Type 1	pericyte cell	0.0232691048924066	1	0
255800	Schwartz-jampel Syndrome, Type 1	skeletal muscle satellite stem cell	-0.37620330416939296	1	0
255800	Schwartz-jampel Syndrome, Type 1	slow muscle cell	-0.729399018581105	1	0
255800	Schwartz-jampel Syndrome, Type 1	smooth muscle cell	0.23767221166248	1	0
255800	Schwartz-jampel Syndrome, Type 1	t cell	-0.7420756138812791	1	0
255800	Schwartz-jampel Syndrome, Type 1	tendon cell	0.6683227565147221	1	0
255995	Myopathy, Congenital, Bailey-bloch	capillary endothelial cell	-0.33961738148269	1	0
255995	Myopathy, Congenital, Bailey-bloch	cd4-positive, alpha-beta t cell	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	cd8-positive, alpha-beta t cell	-0.34353013369767604	1	0
255995	Myopathy, Congenital, Bailey-bloch	endothelial cell of artery	-0.35082365346483807	1	0
255995	Myopathy, Congenital, Bailey-bloch	endothelial cell of lymphatic vessel	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	endothelial cell of vascular tree	-0.349609636051624	1	0
255995	Myopathy, Congenital, Bailey-bloch	erythrocyte	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	fast muscle cell	2.94578581859056	1	1
255995	Myopathy, Congenital, Bailey-bloch	macrophage	-0.27683294002554	1	0
255995	Myopathy, Congenital, Bailey-bloch	mast cell	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	mature nk t cell	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	mesenchymal stem cell	-0.34920259735740306	1	0
255995	Myopathy, Congenital, Bailey-bloch	mesothelial cell	-0.3560345207195129	1	0
255995	Myopathy, Congenital, Bailey-bloch	pericyte cell	-0.348970172402502	1	0
255995	Myopathy, Congenital, Bailey-bloch	skeletal muscle satellite stem cell	-0.121128847987334	1	0
255995	Myopathy, Congenital, Bailey-bloch	slow muscle cell	2.71711318869139	1	1
255995	Myopathy, Congenital, Bailey-bloch	smooth muscle cell	-0.347620451976583	1	0
255995	Myopathy, Congenital, Bailey-bloch	t cell	-0.35020505752549	1	0
255995	Myopathy, Congenital, Bailey-bloch	tendon cell	-0.34915101099319606	1	0
PS256040	Proteosome-associated autoinflammatory syndrome	capillary endothelial cell	1.3904748896768302	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	cd4-positive, alpha-beta t cell	0.5599419893413871	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	cd8-positive, alpha-beta t cell	0.260528474568436	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	endothelial cell of artery	1.0464791622590899	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	endothelial cell of lymphatic vessel	0.561786270932737	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	endothelial cell of vascular tree	0.584762575367172	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	erythrocyte	-0.89606994145984	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	fast muscle cell	-0.89606994145984	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	macrophage	-0.381859869756125	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	mast cell	-0.9582116110747959	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	mature nk t cell	1.50111382333754	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	mesenchymal stem cell	-0.7105432416951708	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	mesothelial cell	-0.0965914701306116	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	pericyte cell	-0.198240614194647	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	skeletal muscle satellite stem cell	-0.775176987841961	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	slow muscle cell	-0.8648440014717109	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	smooth muscle cell	-0.7736839559545531	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	t cell	0.43184875600047795	3	0
PS256040	Proteosome-associated autoinflammatory syndrome	tendon cell	-0.566030128596259	3	0
PS256520	Neu-Laxova syndrome	capillary endothelial cell	-0.44460428566793203	1	0
PS256520	Neu-Laxova syndrome	cd4-positive, alpha-beta t cell	-0.40441225131590597	1	0
PS256520	Neu-Laxova syndrome	cd8-positive, alpha-beta t cell	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	endothelial cell of artery	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	endothelial cell of lymphatic vessel	-0.393880130932111	1	0
PS256520	Neu-Laxova syndrome	endothelial cell of vascular tree	-0.455792119994786	1	0
PS256520	Neu-Laxova syndrome	erythrocyte	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	fast muscle cell	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	macrophage	-0.44989644404149304	1	0
PS256520	Neu-Laxova syndrome	mast cell	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	mature nk t cell	-0.49539563822954996	1	0
PS256520	Neu-Laxova syndrome	mesenchymal stem cell	1.06913075086748	1	0
PS256520	Neu-Laxova syndrome	mesothelial cell	3.70378908475405	1	1
PS256520	Neu-Laxova syndrome	pericyte cell	0.252806849881982	1	0
PS256520	Neu-Laxova syndrome	skeletal muscle satellite stem cell	0.143999809224685	1	0
PS256520	Neu-Laxova syndrome	slow muscle cell	-0.410386932065465	1	0
PS256520	Neu-Laxova syndrome	smooth muscle cell	0.21692028599579102	1	0
PS256520	Neu-Laxova syndrome	t cell	-0.39095360678654706	1	0
PS256520	Neu-Laxova syndrome	tendon cell	0.5356528194575529	1	0
256550	Neuraminidase Deficiency	capillary endothelial cell	0.332499819845068	1	0
256550	Neuraminidase Deficiency	cd4-positive, alpha-beta t cell	0.22100725577324598	1	0
256550	Neuraminidase Deficiency	cd8-positive, alpha-beta t cell	0.266676840467308	1	0
256550	Neuraminidase Deficiency	endothelial cell of artery	1.06490843077805	1	0
256550	Neuraminidase Deficiency	endothelial cell of lymphatic vessel	-0.439245435869193	1	0
256550	Neuraminidase Deficiency	endothelial cell of vascular tree	-0.477204360703557	1	0
256550	Neuraminidase Deficiency	erythrocyte	-1.5686026938253501	1	0
256550	Neuraminidase Deficiency	fast muscle cell	-1.27876894154506	1	0
256550	Neuraminidase Deficiency	macrophage	1.6493160437282801	1	0
256550	Neuraminidase Deficiency	mast cell	1.60045752801695	1	0
256550	Neuraminidase Deficiency	mature nk t cell	1.16215216513737	1	0
256550	Neuraminidase Deficiency	mesenchymal stem cell	-0.184948321711994	1	0
256550	Neuraminidase Deficiency	mesothelial cell	1.37669434051402	1	0
256550	Neuraminidase Deficiency	pericyte cell	-0.5038369678565889	1	0
256550	Neuraminidase Deficiency	skeletal muscle satellite stem cell	-0.71757198730344	1	0
256550	Neuraminidase Deficiency	slow muscle cell	-1.3433551636605001	1	0
256550	Neuraminidase Deficiency	smooth muscle cell	-0.9447115881069058	1	0
256550	Neuraminidase Deficiency	t cell	-0.292357828890994	1	0
256550	Neuraminidase Deficiency	tendon cell	0.0768908652132915	1	0
PS256730	Ceroid lipofuscinoses	capillary endothelial cell	-0.2607037060902955	2	0
PS256730	Ceroid lipofuscinoses	cd4-positive, alpha-beta t cell	-0.425625199627376	2	0
PS256730	Ceroid lipofuscinoses	cd8-positive, alpha-beta t cell	-0.34794908824621895	2	0
PS256730	Ceroid lipofuscinoses	endothelial cell of artery	-0.14567558824591348	2	0
PS256730	Ceroid lipofuscinoses	endothelial cell of lymphatic vessel	-0.10134609113582049	2	0
PS256730	Ceroid lipofuscinoses	endothelial cell of vascular tree	-0.17903931257684547	2	0
PS256730	Ceroid lipofuscinoses	erythrocyte	-0.8945987548018289	2	0
PS256730	Ceroid lipofuscinoses	fast muscle cell	-0.4170019974224441	2	0
PS256730	Ceroid lipofuscinoses	macrophage	3.8086199879434	2	1
PS256730	Ceroid lipofuscinoses	mast cell	0.6181958652336195	2	0
PS256730	Ceroid lipofuscinoses	mature nk t cell	-0.0292761413677346	2	0
PS256730	Ceroid lipofuscinoses	mesenchymal stem cell	-0.032423353992498516	2	0
PS256730	Ceroid lipofuscinoses	mesothelial cell	-0.33070677347787203	2	0
PS256730	Ceroid lipofuscinoses	pericyte cell	0.1159498273127448	2	0
PS256730	Ceroid lipofuscinoses	skeletal muscle satellite stem cell	-0.2675773099888775	2	0
PS256730	Ceroid lipofuscinoses	slow muscle cell	-0.43916265108896513	2	0
PS256730	Ceroid lipofuscinoses	smooth muscle cell	-0.2862301233661445	2	0
PS256730	Ceroid lipofuscinoses	t cell	-0.408533329836969	2	0
PS256730	Ceroid lipofuscinoses	tendon cell	0.023083740776037004	2	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	capillary endothelial cell	0.0027728348339977897	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	cd4-positive, alpha-beta t cell	-0.748840319406702	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	cd8-positive, alpha-beta t cell	0.0298452073076888	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	endothelial cell of artery	-0.00636294386090529	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	endothelial cell of lymphatic vessel	0.345099307368345	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	endothelial cell of vascular tree	0.8176432389375781	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	erythrocyte	-2.32431318042209	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	fast muscle cell	-0.0974918902120987	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	macrophage	0.7521698538652609	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	mast cell	-0.40227627084559203	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	mature nk t cell	2.4701668776005	1	1
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	mesenchymal stem cell	-0.0940335280978412	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	mesothelial cell	-1.56441460873842	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	pericyte cell	0.528019306098348	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	skeletal muscle satellite stem cell	1.05898368233544	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	slow muscle cell	0.0650048464464087	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	smooth muscle cell	-0.737547130335212	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	t cell	-0.0588976766682668	1	0
256840	Neuropathy, Hereditary Sensory, With Spastic Paraplegia, Autosomal	tendon cell	-0.0355276062064397	1	0
PS256850	Giant axonal neuropathy	capillary endothelial cell	0.22944683200576999	2	0
PS256850	Giant axonal neuropathy	cd4-positive, alpha-beta t cell	-0.23760024961483678	2	0
PS256850	Giant axonal neuropathy	cd8-positive, alpha-beta t cell	-0.6281974213164525	2	0
PS256850	Giant axonal neuropathy	endothelial cell of artery	1.3792749417439405	2	0
PS256850	Giant axonal neuropathy	endothelial cell of lymphatic vessel	-0.56254327392757	2	0
PS256850	Giant axonal neuropathy	endothelial cell of vascular tree	0.33505383736833855	2	0
PS256850	Giant axonal neuropathy	erythrocyte	-1.7197434568370151	2	0
PS256850	Giant axonal neuropathy	fast muscle cell	-0.13269675888863475	2	0
PS256850	Giant axonal neuropathy	macrophage	-0.461718126398319	2	0
PS256850	Giant axonal neuropathy	mast cell	-1.2130178805856264	2	0
PS256850	Giant axonal neuropathy	mature nk t cell	0.12699695783768994	2	0
PS256850	Giant axonal neuropathy	mesenchymal stem cell	0.29488520404566604	2	0
PS256850	Giant axonal neuropathy	mesothelial cell	-0.25747058284685	2	0
PS256850	Giant axonal neuropathy	pericyte cell	0.11283927921798348	2	0
PS256850	Giant axonal neuropathy	skeletal muscle satellite stem cell	0.704917514830987	2	0
PS256850	Giant axonal neuropathy	slow muscle cell	0.7853274332393378	2	0
PS256850	Giant axonal neuropathy	smooth muscle cell	0.9125439816438081	2	0
PS256850	Giant axonal neuropathy	t cell	0.24758216381056097	2	0
PS256850	Giant axonal neuropathy	tendon cell	0.0841196046712242	2	0
257200	Niemann-pick Disease, Type A	capillary endothelial cell	0.814688654042837	1	0
257200	Niemann-pick Disease, Type A	cd4-positive, alpha-beta t cell	-0.0386490008239255	1	0
257200	Niemann-pick Disease, Type A	cd8-positive, alpha-beta t cell	0.694803897219875	1	0
257200	Niemann-pick Disease, Type A	endothelial cell of artery	0.758583433664329	1	0
257200	Niemann-pick Disease, Type A	endothelial cell of lymphatic vessel	0.808111238641935	1	0
257200	Niemann-pick Disease, Type A	endothelial cell of vascular tree	-0.0431177154826632	1	0
257200	Niemann-pick Disease, Type A	erythrocyte	-1.4423873220528103	1	0
257200	Niemann-pick Disease, Type A	fast muscle cell	2.55263364103857	1	1
257200	Niemann-pick Disease, Type A	macrophage	0.0374369084773188	1	0
257200	Niemann-pick Disease, Type A	mast cell	-1.4423873220528103	1	0
257200	Niemann-pick Disease, Type A	mature nk t cell	-1.4423873220528103	1	0
257200	Niemann-pick Disease, Type A	mesenchymal stem cell	0.548646035988371	1	0
257200	Niemann-pick Disease, Type A	mesothelial cell	-1.4423873220528103	1	0
257200	Niemann-pick Disease, Type A	pericyte cell	-0.39130622088538103	1	0
257200	Niemann-pick Disease, Type A	skeletal muscle satellite stem cell	0.0363062980647381	1	0
257200	Niemann-pick Disease, Type A	slow muscle cell	-0.16009918624884198	1	0
257200	Niemann-pick Disease, Type A	smooth muscle cell	0.481082607586639	1	0
257200	Niemann-pick Disease, Type A	t cell	-0.0765029837196416	1	0
257200	Niemann-pick Disease, Type A	tendon cell	-0.2530683193529	1	0
257220	Niemann-pick Disease, Type C1	capillary endothelial cell	0.284472972016409	1	0
257220	Niemann-pick Disease, Type C1	cd4-positive, alpha-beta t cell	0.255247475271459	1	0
257220	Niemann-pick Disease, Type C1	cd8-positive, alpha-beta t cell	0.27230806871547797	1	0
257220	Niemann-pick Disease, Type C1	endothelial cell of artery	-0.35860794809777297	1	0
257220	Niemann-pick Disease, Type C1	endothelial cell of lymphatic vessel	-0.298062456371465	1	0
257220	Niemann-pick Disease, Type C1	endothelial cell of vascular tree	0.215392696156393	1	0
257220	Niemann-pick Disease, Type C1	erythrocyte	-1.19801404935081	1	0
257220	Niemann-pick Disease, Type C1	fast muscle cell	-1.13353205757291	1	0
257220	Niemann-pick Disease, Type C1	macrophage	2.21511491216804	1	1
257220	Niemann-pick Disease, Type C1	mast cell	-1.19801404935081	1	0
257220	Niemann-pick Disease, Type C1	mature nk t cell	1.93223189679018	1	0
257220	Niemann-pick Disease, Type C1	mesenchymal stem cell	-0.11409443356201401	1	0
257220	Niemann-pick Disease, Type C1	mesothelial cell	-1.19801404935081	1	0
257220	Niemann-pick Disease, Type C1	pericyte cell	-0.0174689952389482	1	0
257220	Niemann-pick Disease, Type C1	skeletal muscle satellite stem cell	0.176375158942777	1	0
257220	Niemann-pick Disease, Type C1	slow muscle cell	-1.0850861581309998	1	0
257220	Niemann-pick Disease, Type C1	smooth muscle cell	0.191942090490383	1	0
257220	Niemann-pick Disease, Type C1	t cell	1.38532453453224	1	0
257220	Niemann-pick Disease, Type C1	tendon cell	-0.32751560805682106	1	0
PS257300	Mosaic variegated aneuploidy syndrome	capillary endothelial cell	0.0836720360314701	1	0
PS257300	Mosaic variegated aneuploidy syndrome	cd4-positive, alpha-beta t cell	0.313094439273423	1	0
PS257300	Mosaic variegated aneuploidy syndrome	cd8-positive, alpha-beta t cell	-0.252052459725397	1	0
PS257300	Mosaic variegated aneuploidy syndrome	endothelial cell of artery	0.0162506097515217	1	0
PS257300	Mosaic variegated aneuploidy syndrome	endothelial cell of lymphatic vessel	0.837892842618182	1	0
PS257300	Mosaic variegated aneuploidy syndrome	endothelial cell of vascular tree	-0.48376254896427207	1	0
PS257300	Mosaic variegated aneuploidy syndrome	erythrocyte	-2.1277141825781998	1	0
PS257300	Mosaic variegated aneuploidy syndrome	fast muscle cell	-1.62472631153337	1	0
PS257300	Mosaic variegated aneuploidy syndrome	macrophage	-0.5439658042899571	1	0
PS257300	Mosaic variegated aneuploidy syndrome	mast cell	0.804664084978772	1	0
PS257300	Mosaic variegated aneuploidy syndrome	mature nk t cell	1.53347830720045	1	0
PS257300	Mosaic variegated aneuploidy syndrome	mesenchymal stem cell	-0.27957781432519	1	0
PS257300	Mosaic variegated aneuploidy syndrome	mesothelial cell	1.1674852370534199	1	0
PS257300	Mosaic variegated aneuploidy syndrome	pericyte cell	0.0529678407764099	1	0
PS257300	Mosaic variegated aneuploidy syndrome	skeletal muscle satellite stem cell	-0.529250405778493	1	0
PS257300	Mosaic variegated aneuploidy syndrome	slow muscle cell	-0.585391843844043	1	0
PS257300	Mosaic variegated aneuploidy syndrome	smooth muscle cell	-0.63004284923242	1	0
PS257300	Mosaic variegated aneuploidy syndrome	t cell	1.97350471970911	1	0
PS257300	Mosaic variegated aneuploidy syndrome	tendon cell	0.273474102878574	1	0
258480	Opsismodysplasia	capillary endothelial cell	-0.0040306686124954	1	0
258480	Opsismodysplasia	cd4-positive, alpha-beta t cell	-0.369066244082281	1	0
258480	Opsismodysplasia	cd8-positive, alpha-beta t cell	-0.918825325469158	1	0
258480	Opsismodysplasia	endothelial cell of artery	0.8701410334551221	1	0
258480	Opsismodysplasia	endothelial cell of lymphatic vessel	0.47751626819539	1	0
258480	Opsismodysplasia	endothelial cell of vascular tree	-0.793959677638278	1	0
258480	Opsismodysplasia	erythrocyte	-1.95808032482821	1	0
258480	Opsismodysplasia	fast muscle cell	-0.28133866544889896	1	0
258480	Opsismodysplasia	macrophage	1.80743545629468	1	0
258480	Opsismodysplasia	mast cell	1.67755435036976	1	0
258480	Opsismodysplasia	mature nk t cell	0.133677870412152	1	0
258480	Opsismodysplasia	mesenchymal stem cell	-0.427778529410089	1	0
258480	Opsismodysplasia	mesothelial cell	-1.95808032482821	1	0
258480	Opsismodysplasia	pericyte cell	1.11490488469912	1	0
258480	Opsismodysplasia	skeletal muscle satellite stem cell	0.0134547075628344	1	0
258480	Opsismodysplasia	slow muscle cell	0.16389848678316699	1	0
258480	Opsismodysplasia	smooth muscle cell	0.24737341681980302	1	0
258480	Opsismodysplasia	t cell	-0.0034783496124787604	1	0
258480	Opsismodysplasia	tendon cell	0.208681635338065	1	0
258870	Ornithine Aminotransferase Deficiency	capillary endothelial cell	-0.322252631609399	1	0
258870	Ornithine Aminotransferase Deficiency	cd4-positive, alpha-beta t cell	-0.467814861290825	1	0
258870	Ornithine Aminotransferase Deficiency	cd8-positive, alpha-beta t cell	-0.6861206500459389	1	0
258870	Ornithine Aminotransferase Deficiency	endothelial cell of artery	0.5874009391428989	1	0
258870	Ornithine Aminotransferase Deficiency	endothelial cell of lymphatic vessel	-0.256836949150987	1	0
258870	Ornithine Aminotransferase Deficiency	endothelial cell of vascular tree	-0.710431046459913	1	0
258870	Ornithine Aminotransferase Deficiency	erythrocyte	-1.55788549371984	1	0
258870	Ornithine Aminotransferase Deficiency	fast muscle cell	-0.887065863665874	1	0
258870	Ornithine Aminotransferase Deficiency	macrophage	-0.619529302243724	1	0
258870	Ornithine Aminotransferase Deficiency	mast cell	0.13575388951827197	1	0
258870	Ornithine Aminotransferase Deficiency	mature nk t cell	-0.339047334597634	1	0
258870	Ornithine Aminotransferase Deficiency	mesenchymal stem cell	0.704860399428922	1	0
258870	Ornithine Aminotransferase Deficiency	mesothelial cell	2.75535156978145	1	1
258870	Ornithine Aminotransferase Deficiency	pericyte cell	0.366048614634794	1	0
258870	Ornithine Aminotransferase Deficiency	skeletal muscle satellite stem cell	0.0731859003510268	1	0
258870	Ornithine Aminotransferase Deficiency	slow muscle cell	-1.05966201105187	1	0
258870	Ornithine Aminotransferase Deficiency	smooth muscle cell	1.1854426303218202	1	0
258870	Ornithine Aminotransferase Deficiency	t cell	-0.22528664288942002	1	0
258870	Ornithine Aminotransferase Deficiency	tendon cell	1.32388884354625	1	0
259050	Primrose Syndrome	capillary endothelial cell	0.48738442540385	1	0
259050	Primrose Syndrome	cd4-positive, alpha-beta t cell	-0.607414350107288	1	0
259050	Primrose Syndrome	cd8-positive, alpha-beta t cell	-0.8983079862237591	1	0
259050	Primrose Syndrome	endothelial cell of artery	0.35740024932016107	1	0
259050	Primrose Syndrome	endothelial cell of lymphatic vessel	1.13341089720751	1	0
259050	Primrose Syndrome	endothelial cell of vascular tree	0.33218230351346995	1	0
259050	Primrose Syndrome	erythrocyte	-1.23482559836599	1	0
259050	Primrose Syndrome	fast muscle cell	-0.88168489882189	1	0
259050	Primrose Syndrome	macrophage	-0.7120387226861279	1	0
259050	Primrose Syndrome	mast cell	-0.26449316519112503	1	0
259050	Primrose Syndrome	mature nk t cell	-0.896902913163859	1	0
259050	Primrose Syndrome	mesenchymal stem cell	1.91474173654657	1	0
259050	Primrose Syndrome	mesothelial cell	-0.6312133959152789	1	0
259050	Primrose Syndrome	pericyte cell	0.36387279952323	1	0
259050	Primrose Syndrome	skeletal muscle satellite stem cell	2.2731361943705295	1	1
259050	Primrose Syndrome	slow muscle cell	-0.896655700735953	1	0
259050	Primrose Syndrome	smooth muscle cell	-0.36516538709758795	1	0
259050	Primrose Syndrome	t cell	-0.42231469413975103	1	0
259050	Primrose Syndrome	tendon cell	0.9488882065632808	1	0
259450	Bruck Syndrome 1	capillary endothelial cell	-0.48875678219649105	1	0
259450	Bruck Syndrome 1	cd4-positive, alpha-beta t cell	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	cd8-positive, alpha-beta t cell	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	endothelial cell of artery	-0.500444650320483	1	0
259450	Bruck Syndrome 1	endothelial cell of lymphatic vessel	0.241312878103386	1	0
259450	Bruck Syndrome 1	endothelial cell of vascular tree	0.21725097343316702	1	0
259450	Bruck Syndrome 1	erythrocyte	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	fast muscle cell	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	macrophage	-0.647871328730912	1	0
259450	Bruck Syndrome 1	mast cell	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	mature nk t cell	-0.7139199333712819	1	0
259450	Bruck Syndrome 1	mesenchymal stem cell	2.19585166550331	1	1
259450	Bruck Syndrome 1	mesothelial cell	0.418650951273094	1	0
259450	Bruck Syndrome 1	pericyte cell	0.527416741508016	1	0
259450	Bruck Syndrome 1	skeletal muscle satellite stem cell	0.7457786838884692	1	0
259450	Bruck Syndrome 1	slow muscle cell	-0.644674456586705	1	0
259450	Bruck Syndrome 1	smooth muscle cell	0.175124439822463	1	0
