Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	memory b cell	-0.146444154784935	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	monocyte	0.144280180729588	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	myeloid progenitor	1.6049524700339999	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	naive b cell	0.00414920615924029	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	nampt neutrophil	-1.08090239644741	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	neutrophil	-0.929240221487871	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	nk cell	0.23031167819758702	1	0
PS210900	Microcephaly, growth restriction and increased sister chromatid exchange	plasma cell	-0.8129749962953741	1	0
PS114580	Familial candidiasis	cd4-positive, alpha-beta t cell	0.518795263004781	2	0
PS114580	Familial candidiasis	cd8-positive, alpha-beta t cell	0.3099759267295586	2	0
PS114580	Familial candidiasis	cd24 neutrophil	0.33160642242318444	2	0
PS114580	Familial candidiasis	erythrocyte	-1.3285217590731675	2	0
PS114580	Familial candidiasis	erythroid progenitor	-0.3942080517695585	2	0
PS114580	Familial candidiasis	granulocyte	1.0640935056711873	2	0
PS114580	Familial candidiasis	hematopoietic stem cell	-0.3767994739334866	2	0
PS114580	Familial candidiasis	macrophage	1.3311271484778797	2	0
PS114580	Familial candidiasis	memory b cell	-0.2646705560100293	2	0
PS114580	Familial candidiasis	monocyte	0.800910897845808	2	0
PS114580	Familial candidiasis	myeloid progenitor	0.0716169024304851	2	0
PS114580	Familial candidiasis	naive b cell	-0.696959712372595	2	0
PS114580	Familial candidiasis	nampt neutrophil	-0.3273225972190015	2	0
PS114580	Familial candidiasis	neutrophil	-0.0021109412193	2	0
PS114580	Familial candidiasis	nk cell	0.020368811069529535	2	0
PS114580	Familial candidiasis	plasma cell	-1.0579017860552775	2	0
PS212065	Congenital disorders of glycosylation, type I	cd4-positive, alpha-beta t cell	0.45263006822008706	6	0
PS212065	Congenital disorders of glycosylation, type I	cd8-positive, alpha-beta t cell	0.11409556633068466	6	0
PS212065	Congenital disorders of glycosylation, type I	cd24 neutrophil	-0.998869226715285	6	0
PS212065	Congenital disorders of glycosylation, type I	erythrocyte	-1.2284759769725	6	0
PS212065	Congenital disorders of glycosylation, type I	erythroid progenitor	0.09230910253268185	6	0
PS212065	Congenital disorders of glycosylation, type I	granulocyte	0.360229757188438	6	0
PS212065	Congenital disorders of glycosylation, type I	hematopoietic stem cell	0.6161273976335134	6	0
PS212065	Congenital disorders of glycosylation, type I	macrophage	-0.447365156166985	6	0
PS212065	Congenital disorders of glycosylation, type I	memory b cell	-0.3332488912960675	6	0
PS212065	Congenital disorders of glycosylation, type I	monocyte	0.06541956705955936	6	0
PS212065	Congenital disorders of glycosylation, type I	myeloid progenitor	1.24084247023759	6	0
PS212065	Congenital disorders of glycosylation, type I	naive b cell	-0.3884523883594915	6	0
PS212065	Congenital disorders of glycosylation, type I	nampt neutrophil	-1.1104577534134101	6	0
PS212065	Congenital disorders of glycosylation, type I	neutrophil	-1.022612268561486	6	0
PS212065	Congenital disorders of glycosylation, type I	nk cell	0.3922418958504955	6	0
PS212065	Congenital disorders of glycosylation, type I	plasma cell	-0.0729035702160737	6	0
PS603041	Mitochondrial DNA depletion syndrome	cd4-positive, alpha-beta t cell	0.15920625375074302	3	0
PS603041	Mitochondrial DNA depletion syndrome	cd8-positive, alpha-beta t cell	1.0378423871962101	3	0
PS603041	Mitochondrial DNA depletion syndrome	cd24 neutrophil	-0.699946250411281	3	0
PS603041	Mitochondrial DNA depletion syndrome	erythrocyte	-1.07626254787132	3	0
PS603041	Mitochondrial DNA depletion syndrome	erythroid progenitor	0.0899721009786316	3	0
PS603041	Mitochondrial DNA depletion syndrome	granulocyte	-0.19377040061524103	3	0
PS603041	Mitochondrial DNA depletion syndrome	hematopoietic stem cell	0.45885169395514896	3	0
PS603041	Mitochondrial DNA depletion syndrome	macrophage	-0.628409798295569	3	0
PS603041	Mitochondrial DNA depletion syndrome	memory b cell	-0.0305781050289626	3	0
PS603041	Mitochondrial DNA depletion syndrome	monocyte	-0.223514576602368	3	0
PS603041	Mitochondrial DNA depletion syndrome	myeloid progenitor	0.443463383747734	3	0
PS603041	Mitochondrial DNA depletion syndrome	naive b cell	0.6095292036120401	3	0
PS603041	Mitochondrial DNA depletion syndrome	nampt neutrophil	-1.07626254787132	3	0
PS603041	Mitochondrial DNA depletion syndrome	neutrophil	-1.038355760601	3	0
PS603041	Mitochondrial DNA depletion syndrome	nk cell	1.57441873183185	3	0
PS603041	Mitochondrial DNA depletion syndrome	plasma cell	-1.3331125514058302	3	0
214500	Chediak-higashi Syndrome	cd4-positive, alpha-beta t cell	-0.7286860608917579	1	0
214500	Chediak-higashi Syndrome	cd8-positive, alpha-beta t cell	-0.44640561472267204	1	0
214500	Chediak-higashi Syndrome	cd24 neutrophil	1.636182068473	1	0
214500	Chediak-higashi Syndrome	erythrocyte	-0.7476706219750642	1	0
214500	Chediak-higashi Syndrome	erythroid progenitor	-0.818409069675217	1	0
214500	Chediak-higashi Syndrome	granulocyte	0.650620380300083	1	0
214500	Chediak-higashi Syndrome	hematopoietic stem cell	-0.803921290467897	1	0
214500	Chediak-higashi Syndrome	macrophage	-0.29534374703845	1	0
214500	Chediak-higashi Syndrome	memory b cell	-0.392567994521031	1	0
214500	Chediak-higashi Syndrome	monocyte	0.0913846606202914	1	0
214500	Chediak-higashi Syndrome	myeloid progenitor	-0.79234133214759	1	0
214500	Chediak-higashi Syndrome	naive b cell	-0.0188290673276909	1	0
214500	Chediak-higashi Syndrome	nampt neutrophil	1.62312660527993	1	0
214500	Chediak-higashi Syndrome	neutrophil	2.221463502942	1	1
214500	Chediak-higashi Syndrome	nk cell	-0.31325242077834903	1	0
214500	Chediak-higashi Syndrome	plasma cell	-0.865349998069582	1	0
214800	Charge Syndrome	cd4-positive, alpha-beta t cell	-0.14609247573111142	2	0
214800	Charge Syndrome	cd8-positive, alpha-beta t cell	-0.6227744946054635	2	0
214800	Charge Syndrome	cd24 neutrophil	1.8195801221885	2	0
214800	Charge Syndrome	erythrocyte	-0.09844547042283647	2	0
214800	Charge Syndrome	erythroid progenitor	-0.6970541687842164	2	0
214800	Charge Syndrome	granulocyte	-0.4836180707164895	2	0
214800	Charge Syndrome	hematopoietic stem cell	-0.7232166657155541	2	0
214800	Charge Syndrome	macrophage	-0.8651669512372284	2	0
214800	Charge Syndrome	memory b cell	0.31292632795787045	2	0
214800	Charge Syndrome	monocyte	-0.514951920626149	2	0
214800	Charge Syndrome	myeloid progenitor	-0.464163901607083	2	0
214800	Charge Syndrome	naive b cell	-0.23243251093598896	2	0
214800	Charge Syndrome	nampt neutrophil	1.724630617309035	2	0
214800	Charge Syndrome	neutrophil	1.79516801018297	2	0
214800	Charge Syndrome	nk cell	-0.09326306005587931	2	0
214800	Charge Syndrome	plasma cell	-0.7111253872003724	2	0
PS607765	Bile acid synthesis defect, congenital	cd4-positive, alpha-beta t cell	-0.26500074120560313	2	0
PS607765	Bile acid synthesis defect, congenital	cd8-positive, alpha-beta t cell	-0.0018134572667864446	2	0
PS607765	Bile acid synthesis defect, congenital	cd24 neutrophil	0.21446897648768143	2	0
PS607765	Bile acid synthesis defect, congenital	erythrocyte	-0.7884597450632105	2	0
PS607765	Bile acid synthesis defect, congenital	erythroid progenitor	0.7885611574119924	2	0
PS607765	Bile acid synthesis defect, congenital	granulocyte	0.870936186915212	2	0
PS607765	Bile acid synthesis defect, congenital	hematopoietic stem cell	0.19607464580343748	2	0
PS607765	Bile acid synthesis defect, congenital	macrophage	-0.29397787808438247	2	0
PS607765	Bile acid synthesis defect, congenital	memory b cell	-0.37066021484720496	2	0
PS607765	Bile acid synthesis defect, congenital	monocyte	0.84700079401018	2	0
PS607765	Bile acid synthesis defect, congenital	myeloid progenitor	1.8117476223605689	2	0
PS607765	Bile acid synthesis defect, congenital	naive b cell	0.0056345766585445545	2	0
PS607765	Bile acid synthesis defect, congenital	nampt neutrophil	-1.0834625073201565	2	0
PS607765	Bile acid synthesis defect, congenital	neutrophil	-1.1653517248349914	2	0
PS607765	Bile acid synthesis defect, congenital	nk cell	0.26455636578516856	2	0
PS607765	Bile acid synthesis defect, congenital	plasma cell	-1.0302540568104515	2	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	cd4-positive, alpha-beta t cell	-0.589965502030644	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	cd8-positive, alpha-beta t cell	-0.0983523622408737	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	cd24 neutrophil	2.5069060140413	1	1
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	erythrocyte	-1.4643874155360201	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	erythroid progenitor	-0.8139025845037909	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	granulocyte	0.38154827551385606	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	hematopoietic stem cell	-0.511555514676877	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	macrophage	0.7827446659294129	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	memory b cell	-0.0261774156060359	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	monocyte	0.346862649912886	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	myeloid progenitor	-0.7906982921540558	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	naive b cell	1.07589935915646	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	nampt neutrophil	-0.031871929577972	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	neutrophil	-0.543503032547337	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	nk cell	0.961936079165206	1	0
216340	Cleidocranial Dysplasia With Micrognathia, Absent Thumbs, And Distal	plasma cell	-1.1854829948455199	1	0
216550	Cohen Syndrome	cd4-positive, alpha-beta t cell	-0.41152641041603794	1	0
216550	Cohen Syndrome	cd8-positive, alpha-beta t cell	0.0900128999543548	1	0
216550	Cohen Syndrome	cd24 neutrophil	1.83656197485782	1	0
216550	Cohen Syndrome	erythrocyte	2.02874585858033	1	1
216550	Cohen Syndrome	erythroid progenitor	-0.773672825127446	1	0
216550	Cohen Syndrome	granulocyte	-0.797404387034861	1	0
216550	Cohen Syndrome	hematopoietic stem cell	-0.6250794534730191	1	0
216550	Cohen Syndrome	macrophage	-0.9291789345630219	1	0
216550	Cohen Syndrome	memory b cell	-0.43752940383846606	1	0
216550	Cohen Syndrome	monocyte	-0.186875369184079	1	0
216550	Cohen Syndrome	myeloid progenitor	-0.5526964370484639	1	0
216550	Cohen Syndrome	naive b cell	-0.192971583523638	1	0
216550	Cohen Syndrome	nampt neutrophil	1.03140554490079	1	0
216550	Cohen Syndrome	neutrophil	1.13711981903865	1	0
216550	Cohen Syndrome	nk cell	0.159304614785204	1	0
216550	Cohen Syndrome	plasma cell	-1.37621590790813	1	0
PS222470	Trichohepatoenteric syndrome	cd4-positive, alpha-beta t cell	0.136246071398913	1	0
PS222470	Trichohepatoenteric syndrome	cd8-positive, alpha-beta t cell	0.144380596567806	1	0
PS222470	Trichohepatoenteric syndrome	cd24 neutrophil	0.0402090195495521	1	0
PS222470	Trichohepatoenteric syndrome	erythrocyte	-1.5175169503227401	1	0
PS222470	Trichohepatoenteric syndrome	erythroid progenitor	0.202524861317255	1	0
PS222470	Trichohepatoenteric syndrome	granulocyte	0.8246146157229741	1	0
PS222470	Trichohepatoenteric syndrome	hematopoietic stem cell	0.32030675905362105	1	0
PS222470	Trichohepatoenteric syndrome	macrophage	-0.646879395405629	1	0
PS222470	Trichohepatoenteric syndrome	memory b cell	0.326198654277057	1	0
PS222470	Trichohepatoenteric syndrome	monocyte	0.5432231697144161	1	0
PS222470	Trichohepatoenteric syndrome	myeloid progenitor	2.25718972704508	1	1
PS222470	Trichohepatoenteric syndrome	naive b cell	0.6779411444121489	1	0
PS222470	Trichohepatoenteric syndrome	nampt neutrophil	-1.66249367058641	1	0
PS222470	Trichohepatoenteric syndrome	neutrophil	-1.3060109618951699	1	0
PS222470	Trichohepatoenteric syndrome	nk cell	0.51220908241506	1	0
PS222470	Trichohepatoenteric syndrome	plasma cell	-0.8521427232639341	1	0
222700	Lysinuric Protein Intolerance	cd4-positive, alpha-beta t cell	-0.46882266850951704	1	0
222700	Lysinuric Protein Intolerance	cd8-positive, alpha-beta t cell	-0.463628763921125	1	0
222700	Lysinuric Protein Intolerance	cd24 neutrophil	-0.38106447159204	1	0
222700	Lysinuric Protein Intolerance	erythrocyte	-0.44342662585075393	1	0
222700	Lysinuric Protein Intolerance	erythroid progenitor	-0.471776502251745	1	0
222700	Lysinuric Protein Intolerance	granulocyte	-0.21064257912880605	1	0
222700	Lysinuric Protein Intolerance	hematopoietic stem cell	-0.42452236681918504	1	0
222700	Lysinuric Protein Intolerance	macrophage	2.92607620825381	1	1
222700	Lysinuric Protein Intolerance	memory b cell	-0.25717997268181897	1	0
222700	Lysinuric Protein Intolerance	monocyte	2.09336804884672	1	1
222700	Lysinuric Protein Intolerance	myeloid progenitor	-0.47009829537669395	1	0
222700	Lysinuric Protein Intolerance	naive b cell	-0.30267071828142306	1	0
222700	Lysinuric Protein Intolerance	nampt neutrophil	-0.177009021051438	1	0
222700	Lysinuric Protein Intolerance	neutrophil	-0.454221621638103	1	0
222700	Lysinuric Protein Intolerance	nk cell	-0.463457410024051	1	0
222700	Lysinuric Protein Intolerance	plasma cell	-0.030923239973823995	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	cd4-positive, alpha-beta t cell	-0.27410745401464204	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	cd8-positive, alpha-beta t cell	-0.253534873830335	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	cd24 neutrophil	-0.24076286265712898	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	erythrocyte	3.7466118354314397	1	1
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	erythroid progenitor	-0.127647230227657	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	granulocyte	-0.27924919295141803	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	hematopoietic stem cell	-0.259935869227524	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	macrophage	-0.272629815724722	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	memory b cell	-0.251534541839833	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	monocyte	-0.284099164321956	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	myeloid progenitor	-0.259044284506367	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	naive b cell	-0.253337931154564	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	nampt neutrophil	-0.281246858782901	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	neutrophil	-0.18869558964013602	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	nk cell	-0.21697866212034603	1	0
222800	Diphosphoglycerate Mutase Deficiency Of Erythrocyte	plasma cell	-0.303807504431912	1	0
PS224120	Anemia, congenital dyserythropoietic	cd4-positive, alpha-beta t cell	-0.32364559770809653	2	0
PS224120	Anemia, congenital dyserythropoietic	cd8-positive, alpha-beta t cell	-0.23239353546794256	2	0
PS224120	Anemia, congenital dyserythropoietic	cd24 neutrophil	0.8258261725890307	2	0
PS224120	Anemia, congenital dyserythropoietic	erythrocyte	0.23167573385278495	2	0
PS224120	Anemia, congenital dyserythropoietic	erythroid progenitor	0.9639883048679609	2	0
PS224120	Anemia, congenital dyserythropoietic	granulocyte	0.7220134477983595	2	0
PS224120	Anemia, congenital dyserythropoietic	hematopoietic stem cell	-0.23421001484972348	2	0
PS224120	Anemia, congenital dyserythropoietic	macrophage	-0.3301950183286585	2	0
PS224120	Anemia, congenital dyserythropoietic	memory b cell	-0.489483687366687	2	0
PS224120	Anemia, congenital dyserythropoietic	monocyte	0.18389332551450752	2	0
PS224120	Anemia, congenital dyserythropoietic	myeloid progenitor	0.24114355563069695	2	0
PS224120	Anemia, congenital dyserythropoietic	naive b cell	-0.841967400035412	2	0
PS224120	Anemia, congenital dyserythropoietic	nampt neutrophil	-0.2317382853873628	2	0
PS224120	Anemia, congenital dyserythropoietic	neutrophil	-0.30730836942082396	2	0
PS224120	Anemia, congenital dyserythropoietic	nk cell	-0.13932914629778698	2	0
PS224120	Anemia, congenital dyserythropoietic	plasma cell	-0.03826948539084252	2	0
PS225750	Aicardi-Goutieres syndrome	cd4-positive, alpha-beta t cell	-0.18028026844798495	6	0
PS225750	Aicardi-Goutieres syndrome	cd8-positive, alpha-beta t cell	0.029003634863347998	6	0
PS225750	Aicardi-Goutieres syndrome	cd24 neutrophil	-0.7911653227765115	6	0
PS225750	Aicardi-Goutieres syndrome	erythrocyte	-0.939874439011922	6	0
PS225750	Aicardi-Goutieres syndrome	erythroid progenitor	0.4381416326329205	6	0
PS225750	Aicardi-Goutieres syndrome	granulocyte	0.9649460691097285	6	0
PS225750	Aicardi-Goutieres syndrome	hematopoietic stem cell	0.4417994518375169	6	0
PS225750	Aicardi-Goutieres syndrome	macrophage	-0.008551269479764478	6	0
PS225750	Aicardi-Goutieres syndrome	memory b cell	-0.12599826247085494	6	0
PS225750	Aicardi-Goutieres syndrome	monocyte	-0.06100879887170581	6	0
PS225750	Aicardi-Goutieres syndrome	myeloid progenitor	-0.20255833139641566	6	0
PS225750	Aicardi-Goutieres syndrome	naive b cell	0.14154418633827387	6	0
PS225750	Aicardi-Goutieres syndrome	nampt neutrophil	-0.7474060638572595	6	0
PS225750	Aicardi-Goutieres syndrome	neutrophil	-1.083081423502082	6	0
PS225750	Aicardi-Goutieres syndrome	nk cell	-0.0576298572854909	6	0
PS225750	Aicardi-Goutieres syndrome	plasma cell	-0.602434880347384	6	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	cd4-positive, alpha-beta t cell	-0.460795529785375	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	cd8-positive, alpha-beta t cell	-0.5625878665255699	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	cd24 neutrophil	1.0559286714977099	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	erythrocyte	-0.30095060288895503	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	erythroid progenitor	-0.6303689643694841	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	granulocyte	-0.470061310958266	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	hematopoietic stem cell	-0.59225979250386	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	macrophage	-0.309006793630779	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	memory b cell	-0.422627225546891	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	monocyte	-0.114521908673029	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	myeloid progenitor	-0.568726277342715	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	naive b cell	-0.283478789558551	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	nampt neutrophil	2.52886971901509	1	1
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	neutrophil	2.15244965348748	1	1
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	nk cell	-0.344853446051887	1	0
226300	Complement Hyperactivation, Angiopathic Thrombosis, And Protein-losing Enteropathy	plasma cell	-0.677009536164905	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	cd4-positive, alpha-beta t cell	-0.526922179640251	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	cd8-positive, alpha-beta t cell	-0.424912099370891	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	cd24 neutrophil	1.58241556523359	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	erythrocyte	-1.0423852343278999	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	erythroid progenitor	-0.9898912139034809	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	granulocyte	0.788798343289809	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	hematopoietic stem cell	-0.803274725335968	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	macrophage	1.6872742306405	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	memory b cell	-0.625689384261084	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	monocyte	1.21253576968493	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	myeloid progenitor	-0.960203799724506	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	naive b cell	-0.501583373599791	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	nampt neutrophil	0.531354091835656	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	neutrophil	1.2991824177616298	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	nk cell	-0.390806357599347	1	0
226670	Epidermolysis Bullosa Simplex With Muscular Dystrophy	plasma cell	-0.8358920506828891	1	0
PS227650	Fanconi anemia	cd4-positive, alpha-beta t cell	-0.4736374566314945	14	0
PS227650	Fanconi anemia	cd8-positive, alpha-beta t cell	-0.2672969126683425	14	0
PS227650	Fanconi anemia	cd24 neutrophil	-0.495699611126482	14	0
PS227650	Fanconi anemia	erythrocyte	-0.6561180991218045	14	0
PS227650	Fanconi anemia	erythroid progenitor	1.5195196022836048	14	0
PS227650	Fanconi anemia	granulocyte	1.528156845215145	14	0
PS227650	Fanconi anemia	hematopoietic stem cell	-0.030444907272559198	14	0
PS227650	Fanconi anemia	macrophage	-0.6940354234398285	14	0
PS227650	Fanconi anemia	memory b cell	-0.207146452320338	14	0
PS227650	Fanconi anemia	monocyte	-0.257028901753365	14	0
PS227650	Fanconi anemia	myeloid progenitor	1.5636326628128852	14	0
PS227650	Fanconi anemia	naive b cell	-0.4469931467846355	14	0
PS227650	Fanconi anemia	nampt neutrophil	-0.949935381883558	14	0
PS227650	Fanconi anemia	neutrophil	-0.7073246924429465	14	0
PS227650	Fanconi anemia	nk cell	0.26481567928197947	14	0
PS227650	Fanconi anemia	plasma cell	-0.573627301827041	14	0
228000	Farber Lipogranulomatosis	cd4-positive, alpha-beta t cell	-0.9422837480108571	1	0
228000	Farber Lipogranulomatosis	cd8-positive, alpha-beta t cell	-0.87217408773043	1	0
228000	Farber Lipogranulomatosis	cd24 neutrophil	1.5688632481676699	1	0
228000	Farber Lipogranulomatosis	erythrocyte	0.376491306304879	1	0
228000	Farber Lipogranulomatosis	erythroid progenitor	-0.754885887133445	1	0
228000	Farber Lipogranulomatosis	granulocyte	-0.48497827018235995	1	0
228000	Farber Lipogranulomatosis	hematopoietic stem cell	-0.5071222259421551	1	0
228000	Farber Lipogranulomatosis	macrophage	0.583530612491958	1	0
228000	Farber Lipogranulomatosis	memory b cell	-0.600664667618689	1	0
228000	Farber Lipogranulomatosis	monocyte	0.8371276430898051	1	0
228000	Farber Lipogranulomatosis	myeloid progenitor	-0.555998929876332	1	0
228000	Farber Lipogranulomatosis	naive b cell	-0.592116061377801	1	0
228000	Farber Lipogranulomatosis	nampt neutrophil	1.8567623362085501	1	0
228000	Farber Lipogranulomatosis	neutrophil	1.68640418178873	1	0
228000	Farber Lipogranulomatosis	nk cell	-0.634512768830191	1	0
228000	Farber Lipogranulomatosis	plasma cell	-0.9644426813493341	1	0
230000	Fucosidosis	cd4-positive, alpha-beta t cell	-0.246638075723007	1	0
230000	Fucosidosis	cd8-positive, alpha-beta t cell	0.0954590805393114	1	0
230000	Fucosidosis	cd24 neutrophil	-0.8904227977265591	1	0
230000	Fucosidosis	erythrocyte	-0.121765286223249	1	0
230000	Fucosidosis	erythroid progenitor	-0.132321090165538	1	0
230000	Fucosidosis	granulocyte	-0.0976354820450503	1	0
230000	Fucosidosis	hematopoietic stem cell	0.504864977760766	1	0
230000	Fucosidosis	macrophage	2.06479022612351	1	1
230000	Fucosidosis	memory b cell	-0.250040547874161	1	0
230000	Fucosidosis	monocyte	2.1451034246955203	1	1
230000	Fucosidosis	myeloid progenitor	0.254904147023867	1	0
230000	Fucosidosis	naive b cell	-1.25566291962124	1	0
230000	Fucosidosis	nampt neutrophil	-1.25566291962124	1	0
230000	Fucosidosis	neutrophil	-1.25566291962124	1	0
230000	Fucosidosis	nk cell	0.322696627601476	1	0
230000	Fucosidosis	plasma cell	0.117993554876838	1	0
PS230400	Galactosemia	cd4-positive, alpha-beta t cell	1.62379867499391	1	0
PS230400	Galactosemia	cd8-positive, alpha-beta t cell	1.05614577486087	1	0
PS230400	Galactosemia	cd24 neutrophil	-0.8745457402414649	1	0
PS230400	Galactosemia	erythrocyte	-1.23084923809404	1	0
PS230400	Galactosemia	erythroid progenitor	-0.12541581150618303	1	0
PS230400	Galactosemia	granulocyte	-0.42971007565971003	1	0
PS230400	Galactosemia	hematopoietic stem cell	0.525234029524552	1	0
PS230400	Galactosemia	macrophage	0.0149273680197726	1	0
PS230400	Galactosemia	memory b cell	0.23456765197203	1	0
PS230400	Galactosemia	monocyte	-0.20219652952117603	1	0
PS230400	Galactosemia	myeloid progenitor	-0.250612458543158	1	0
PS230400	Galactosemia	naive b cell	0.748018946397506	1	0
PS230400	Galactosemia	nampt neutrophil	-1.13994213622607	1	0
PS230400	Galactosemia	neutrophil	-1.35406717371604	1	0
PS230400	Galactosemia	nk cell	2.05395456328504	1	1
PS230400	Galactosemia	plasma cell	-0.649307845545834	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	cd4-positive, alpha-beta t cell	-0.37529225179230696	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	cd8-positive, alpha-beta t cell	-0.285178310081049	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	cd24 neutrophil	-0.45560394282148203	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	erythrocyte	3.67502150056534	1	1
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	erythroid progenitor	0.0599452215017343	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	granulocyte	0.13348776348864802	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	hematopoietic stem cell	-0.287068010062483	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	macrophage	-0.072090507015163	1	0
230450	Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto	memory b cell	-0.21167573667576	1	0
